service_id,date,exception_type
"Sat3-12-927-aus","20241026","2"
"Sat3-12-927-aus","20241102","2"
"Sat3-12-927-aus","20241109","2"
"Sat3-12-927-aus","20241116","2"
"Sat3-12-927-aus","20241123","2"
"Sat3-12-927-aus","20241130","2"
"Sat3-12-927-aus","20241207","2"
"Sat3-12-927-aus","20241214","2"
"Sat3-12-927-aus","20241221","2"
"Sat3-12-927-aus","20241228","2"
"Sat3-12-928-aus","20241012","2"
"Sat3-12-928-aus","20241019","2"
"Sat3-12-928-aus","20241026","2"
"Sat3-12-928-aus","20241102","2"
"Sat3-12-928-aus","20241109","2"
"Sat3-12-928-aus","20241116","2"
"Sat3-12-928-aus","20241123","2"
"Sat3-12-928-aus","20241130","2"
"Sat3-12-928-aus","20241207","2"
"Sat3-12-928-aus","20241214","2"
"Sat3-12-928-aus","20241221","2"
"Sat3-12-928-aus","20241228","2"
"Sat3-12-929-aus","20241012","2"
"Sat3-12-929-aus","20241019","2"
"Sat3-12-929-aus","20241026","2"
"Sat3-12-929-aus","20241102","2"
"Sat3-12-929-aus","20241109","2"
"Sat3-12-929-aus","20241116","2"
"Sat3-12-929-aus","20241123","2"
"Sat3-12-929-aus","20241130","2"
"Sat3-12-929-aus","20241207","2"
"Sat3-12-929-aus","20241214","2"
"Sat3-12-929-aus","20241221","2"
"Sat3-12-929-aus","20241228","2"
"Sat3-13-460-aus","20241005","2"
"Sat3-13-460-aus","20241008","2"
"Sat3-13-460-aus","20241015","2"
"Sat3-13-460-aus","20241022","2"
"Sat3-13-460-aus","20241029","2"
"Sat3-13-460-aus","20241112","2"
"Sat3-13-460-aus","20241119","2"
"Sat3-13-460-aus","20241126","2"
"Sat3-13-460-aus","20241203","2"
"Sat3-13-460-aus","20241210","2"
"Sat3-13-460-aus","20241217","2"
"Sat3-13-460-aus","20241224","2"
"Sat3-13-460-aus","20241228","2"
"Sat3-13-460-aus","20241231","2"
"Sat3-13-462-aus","20241005","2"
"Sat3-13-462-aus","20241008","2"
"Sat3-13-462-aus","20241015","2"
"Sat3-13-462-aus","20241022","2"
"Sat3-13-462-aus","20241029","2"
"Sat3-13-462-aus","20241112","2"
"Sat3-13-462-aus","20241119","2"
"Sat3-13-462-aus","20241126","2"
"Sat3-13-462-aus","20241203","2"
"Sat3-13-462-aus","20241210","2"
"Sat3-13-462-aus","20241217","2"
"Sat3-13-462-aus","20241224","2"
"Sat3-13-462-aus","20241228","2"
"Sat3-13-462-aus","20241231","2"
"Sat3-13-463-aus","20241005","2"
"Sat3-13-463-aus","20241008","2"
"Sat3-13-463-aus","20241015","2"
"Sat3-13-463-aus","20241022","2"
"Sat3-13-463-aus","20241029","2"
"Sat3-13-463-aus","20241112","2"
"Sat3-13-463-aus","20241119","2"
"Sat3-13-463-aus","20241126","2"
"Sat3-13-463-aus","20241203","2"
"Sat3-13-463-aus","20241210","2"
"Sat3-13-463-aus","20241217","2"
"Sat3-13-463-aus","20241224","2"
"Sat3-13-463-aus","20241228","2"
"Sat3-13-463-aus","20241231","2"
"Sat3-13-469-aus","20241005","2"
"Sat3-13-469-aus","20241008","2"
"Sat3-13-469-aus","20241015","2"
"Sat3-13-469-aus","20241022","2"
"Sat3-13-469-aus","20241029","2"
"Sat3-13-469-aus","20241112","2"
"Sat3-13-469-aus","20241119","2"
"Sat3-13-469-aus","20241126","2"
"Sat3-13-469-aus","20241203","2"
"Sat3-13-469-aus","20241210","2"
"Sat3-13-469-aus","20241217","2"
"Sat3-13-469-aus","20241224","2"
"Sat3-13-469-aus","20241228","2"
"Sat3-13-469-aus","20241231","2"
"Sat3-13-476-aus","20241005","2"
"Sat3-13-476-aus","20241008","2"
"Sat3-13-476-aus","20241015","2"
"Sat3-13-476-aus","20241022","2"
"Sat3-13-476-aus","20241029","2"
"Sat3-13-476-aus","20241112","2"
"Sat3-13-476-aus","20241119","2"
"Sat3-13-476-aus","20241126","2"
"Sat3-13-476-aus","20241203","2"
"Sat3-13-476-aus","20241210","2"
"Sat3-13-476-aus","20241217","2"
"Sat3-13-476-aus","20241224","2"
"Sat3-13-476-aus","20241228","2"
"Sat3-13-476-aus","20241231","2"
"Sat3-16-501-aus","20241005","2"
"Sat3-16-501-aus","20241008","2"
"Sat3-16-501-aus","20241015","2"
"Sat3-16-501-aus","20241022","2"
"Sat3-16-501-aus","20241029","2"
"Sat3-16-501-aus","20241112","2"
"Sat3-16-501-aus","20241119","2"
"Sat3-16-501-aus","20241126","2"
"Sat3-16-501-aus","20241203","2"
"Sat3-16-501-aus","20241210","2"
"Sat3-16-501-aus","20241217","2"
"Sat3-16-501-aus","20241224","2"
"Sat3-16-501-aus","20241228","2"
"Sat3-16-501-aus","20241231","2"
"Sat3-16-528-aus","20241005","2"
"Sat3-16-528-aus","20241008","2"
"Sat3-16-528-aus","20241015","2"
"Sat3-16-528-aus","20241022","2"
"Sat3-16-528-aus","20241029","2"
"Sat3-16-528-aus","20241112","2"
"Sat3-16-528-aus","20241119","2"
"Sat3-16-528-aus","20241126","2"
"Sat3-16-528-aus","20241203","2"
"Sat3-16-528-aus","20241210","2"
"Sat3-16-528-aus","20241217","2"
"Sat3-16-528-aus","20241224","2"
"Sat3-16-528-aus","20241228","2"
"Sat3-16-528-aus","20241231","2"
"Sat3-16-529-aus","20241005","2"
"Sat3-16-529-aus","20241008","2"
"Sat3-16-529-aus","20241015","2"
"Sat3-16-529-aus","20241022","2"
"Sat3-16-529-aus","20241029","2"
"Sat3-16-529-aus","20241112","2"
"Sat3-16-529-aus","20241119","2"
"Sat3-16-529-aus","20241126","2"
"Sat3-16-529-aus","20241203","2"
"Sat3-16-529-aus","20241210","2"
"Sat3-16-529-aus","20241217","2"
"Sat3-16-529-aus","20241224","2"
"Sat3-16-529-aus","20241228","2"
"Sat3-16-529-aus","20241231","2"
"Sat3-16-530-aus","20241005","2"
"Sat3-16-530-aus","20241008","2"
"Sat3-16-530-aus","20241015","2"
"Sat3-16-530-aus","20241022","2"
"Sat3-16-530-aus","20241029","2"
"Sat3-16-530-aus","20241112","2"
"Sat3-16-530-aus","20241119","2"
"Sat3-16-530-aus","20241126","2"
"Sat3-16-530-aus","20241203","2"
"Sat3-16-530-aus","20241210","2"
"Sat3-16-530-aus","20241217","2"
"Sat3-16-530-aus","20241224","2"
"Sat3-16-530-aus","20241228","2"
"Sat3-16-530-aus","20241231","2"
"Sat3-16-532-aus","20241005","2"
"Sat3-16-532-aus","20241008","2"
"Sat3-16-532-aus","20241015","2"
"Sat3-16-532-aus","20241022","2"
"Sat3-16-532-aus","20241029","2"
"Sat3-16-532-aus","20241112","2"
"Sat3-16-532-aus","20241119","2"
"Sat3-16-532-aus","20241126","2"
"Sat3-16-532-aus","20241203","2"
"Sat3-16-532-aus","20241210","2"
"Sat3-16-532-aus","20241217","2"
"Sat3-16-532-aus","20241224","2"
"Sat3-16-532-aus","20241228","2"
"Sat3-16-532-aus","20241231","2"
"Sat3-16-533-aus","20241005","2"
"Sat3-16-533-aus","20241008","2"
"Sat3-16-533-aus","20241015","2"
"Sat3-16-533-aus","20241022","2"
"Sat3-16-533-aus","20241029","2"
"Sat3-16-533-aus","20241112","2"
"Sat3-16-533-aus","20241119","2"
"Sat3-16-533-aus","20241126","2"
"Sat3-16-533-aus","20241203","2"
"Sat3-16-533-aus","20241210","2"
"Sat3-16-533-aus","20241217","2"
"Sat3-16-533-aus","20241224","2"
"Sat3-16-533-aus","20241228","2"
"Sat3-16-533-aus","20241231","2"
"Sat3-16-537-aus","20241005","2"
"Sat3-16-537-aus","20241008","2"
"Sat3-16-537-aus","20241015","2"
"Sat3-16-537-aus","20241022","2"
"Sat3-16-537-aus","20241029","2"
"Sat3-16-537-aus","20241112","2"
"Sat3-16-537-aus","20241119","2"
"Sat3-16-537-aus","20241126","2"
"Sat3-16-537-aus","20241203","2"
"Sat3-16-537-aus","20241210","2"
"Sat3-16-537-aus","20241217","2"
"Sat3-16-537-aus","20241224","2"
"Sat3-16-537-aus","20241228","2"
"Sat3-16-537-aus","20241231","2"
"Sat3-16-544-aus","20241005","2"
"Sat3-16-544-aus","20241008","2"
"Sat3-16-544-aus","20241015","2"
"Sat3-16-544-aus","20241022","2"
"Sat3-16-544-aus","20241029","2"
"Sat3-16-544-aus","20241112","2"
"Sat3-16-544-aus","20241119","2"
"Sat3-16-544-aus","20241126","2"
"Sat3-16-544-aus","20241203","2"
"Sat3-16-544-aus","20241210","2"
"Sat3-16-544-aus","20241217","2"
"Sat3-16-544-aus","20241224","2"
"Sat3-16-544-aus","20241228","2"
"Sat3-16-544-aus","20241231","2"
"Sat3-20-701-aus","20241005","2"
"Sat3-20-701-aus","20241228","2"
"Sat3-20-703-aus","20241005","2"
"Sat3-20-703-aus","20241228","2"
"Sat3-20-704-aus","20241005","2"
"Sat3-20-704-aus","20241228","2"
"Sat3-20-733-aus","20241005","2"
"Sat3-20-733-aus","20241228","2"
"Sat3-20-766-aus","20241005","2"
"Sat3-20-766-aus","20241228","2"
"Sat3-20-767-aus","20241005","2"
"Sat3-20-767-aus","20241228","2"
"Sat3-20-900-aus","20241005","2"
"Sat3-20-900-aus","20241228","2"
"Sat3-21-663-aus","20241005","2"
"Sat3-21-663-aus","20241012","2"
"Sat3-21-663-aus","20241019","2"
"Sat3-21-663-aus","20241102","2"
"Sat3-21-663-aus","20241109","2"
"Sat3-21-663-aus","20241116","2"
"Sat3-21-663-aus","20241123","2"
"Sat3-21-663-aus","20241130","2"
"Sat3-21-663-aus","20241207","2"
"Sat3-21-663-aus","20241214","2"
"Sat3-21-663-aus","20241221","2"
"Sat3-21-663-aus","20241228","2"
"Sat3-21-664-aus","20241005","2"
"Sat3-21-664-aus","20241012","2"
"Sat3-21-664-aus","20241019","2"
"Sat3-21-664-aus","20241102","2"
"Sat3-21-664-aus","20241109","2"
"Sat3-21-664-aus","20241116","2"
"Sat3-21-664-aus","20241123","2"
"Sat3-21-664-aus","20241130","2"
"Sat3-21-664-aus","20241207","2"
"Sat3-21-664-aus","20241214","2"
"Sat3-21-664-aus","20241221","2"
"Sat3-21-664-aus","20241228","2"
"Sat3-21-670-aus","20241005","2"
"Sat3-21-670-aus","20241012","2"
"Sat3-21-670-aus","20241019","2"
"Sat3-21-670-aus","20241102","2"
"Sat3-21-670-aus","20241109","2"
"Sat3-21-670-aus","20241116","2"
"Sat3-21-670-aus","20241123","2"
"Sat3-21-670-aus","20241130","2"
"Sat3-21-670-aus","20241207","2"
"Sat3-21-670-aus","20241214","2"
"Sat3-21-670-aus","20241221","2"
"Sat3-21-670-aus","20241228","2"
"Sat3-21-671-aus","20241005","2"
"Sat3-21-671-aus","20241012","2"
"Sat3-21-671-aus","20241019","2"
"Sat3-21-671-aus","20241102","2"
"Sat3-21-671-aus","20241109","2"
"Sat3-21-671-aus","20241116","2"
"Sat3-21-671-aus","20241123","2"
"Sat3-21-671-aus","20241130","2"
"Sat3-21-671-aus","20241207","2"
"Sat3-21-671-aus","20241214","2"
"Sat3-21-671-aus","20241221","2"
"Sat3-21-671-aus","20241228","2"
"Sat3-21-672-aus","20241005","2"
"Sat3-21-672-aus","20241012","2"
"Sat3-21-672-aus","20241019","2"
"Sat3-21-672-aus","20241102","2"
"Sat3-21-672-aus","20241109","2"
"Sat3-21-672-aus","20241116","2"
"Sat3-21-672-aus","20241123","2"
"Sat3-21-672-aus","20241130","2"
"Sat3-21-672-aus","20241207","2"
"Sat3-21-672-aus","20241214","2"
"Sat3-21-672-aus","20241221","2"
"Sat3-21-672-aus","20241228","2"
"Sat3-21-679-aus","20241005","2"
"Sat3-21-679-aus","20241012","2"
"Sat3-21-679-aus","20241019","2"
"Sat3-21-679-aus","20241102","2"
"Sat3-21-679-aus","20241109","2"
"Sat3-21-679-aus","20241116","2"
"Sat3-21-679-aus","20241123","2"
"Sat3-21-679-aus","20241130","2"
"Sat3-21-679-aus","20241207","2"
"Sat3-21-679-aus","20241214","2"
"Sat3-21-679-aus","20241221","2"
"Sat3-21-679-aus","20241228","2"
"Sat3-21-681-aus","20241005","2"
"Sat3-21-681-aus","20241012","2"
"Sat3-21-681-aus","20241019","2"
"Sat3-21-681-aus","20241102","2"
"Sat3-21-681-aus","20241109","2"
"Sat3-21-681-aus","20241116","2"
"Sat3-21-681-aus","20241123","2"
"Sat3-21-681-aus","20241130","2"
"Sat3-21-681-aus","20241207","2"
"Sat3-21-681-aus","20241214","2"
"Sat3-21-681-aus","20241221","2"
"Sat3-21-681-aus","20241228","2"
"Sat3-21-682-aus","20241005","2"
"Sat3-21-682-aus","20241012","2"
"Sat3-21-682-aus","20241019","2"
"Sat3-21-682-aus","20241102","2"
"Sat3-21-682-aus","20241109","2"
"Sat3-21-682-aus","20241116","2"
"Sat3-21-682-aus","20241123","2"
"Sat3-21-682-aus","20241130","2"
"Sat3-21-682-aus","20241207","2"
"Sat3-21-682-aus","20241214","2"
"Sat3-21-682-aus","20241221","2"
"Sat3-21-682-aus","20241228","2"
"Sat3-21-688-aus","20241005","2"
"Sat3-21-688-aus","20241012","2"
"Sat3-21-688-aus","20241019","2"
"Sat3-21-688-aus","20241102","2"
"Sat3-21-688-aus","20241109","2"
"Sat3-21-688-aus","20241116","2"
"Sat3-21-688-aus","20241123","2"
"Sat3-21-688-aus","20241130","2"
"Sat3-21-688-aus","20241207","2"
"Sat3-21-688-aus","20241214","2"
"Sat3-21-688-aus","20241221","2"
"Sat3-21-688-aus","20241228","2"
"Sat3-21-689-aus","20241005","2"
"Sat3-21-689-aus","20241012","2"
"Sat3-21-689-aus","20241019","2"
"Sat3-21-689-aus","20241102","2"
"Sat3-21-689-aus","20241109","2"
"Sat3-21-689-aus","20241116","2"
"Sat3-21-689-aus","20241123","2"
"Sat3-21-689-aus","20241130","2"
"Sat3-21-689-aus","20241207","2"
"Sat3-21-689-aus","20241214","2"
"Sat3-21-689-aus","20241221","2"
"Sat3-21-689-aus","20241228","2"
"Sat3-21-690-aus","20241005","2"
"Sat3-21-690-aus","20241012","2"
"Sat3-21-690-aus","20241019","2"
"Sat3-21-690-aus","20241102","2"
"Sat3-21-690-aus","20241109","2"
"Sat3-21-690-aus","20241116","2"
"Sat3-21-690-aus","20241123","2"
"Sat3-21-690-aus","20241130","2"
"Sat3-21-690-aus","20241207","2"
"Sat3-21-690-aus","20241214","2"
"Sat3-21-690-aus","20241221","2"
"Sat3-21-690-aus","20241228","2"
"Sat3-21-691-aus","20241005","2"
"Sat3-21-691-aus","20241012","2"
"Sat3-21-691-aus","20241019","2"
"Sat3-21-691-aus","20241102","2"
"Sat3-21-691-aus","20241109","2"
"Sat3-21-691-aus","20241116","2"
"Sat3-21-691-aus","20241123","2"
"Sat3-21-691-aus","20241130","2"
"Sat3-21-691-aus","20241207","2"
"Sat3-21-691-aus","20241214","2"
"Sat3-21-691-aus","20241221","2"
"Sat3-21-691-aus","20241228","2"
"Sat3-21-693-aus","20241005","2"
"Sat3-21-693-aus","20241012","2"
"Sat3-21-693-aus","20241019","2"
"Sat3-21-693-aus","20241102","2"
"Sat3-21-693-aus","20241109","2"
"Sat3-21-693-aus","20241116","2"
"Sat3-21-693-aus","20241123","2"
"Sat3-21-693-aus","20241130","2"
"Sat3-21-693-aus","20241207","2"
"Sat3-21-693-aus","20241214","2"
"Sat3-21-693-aus","20241221","2"
"Sat3-21-693-aus","20241228","2"
"Sat3-21-694-aus","20241005","2"
"Sat3-21-694-aus","20241012","2"
"Sat3-21-694-aus","20241019","2"
"Sat3-21-694-aus","20241102","2"
"Sat3-21-694-aus","20241109","2"
"Sat3-21-694-aus","20241116","2"
"Sat3-21-694-aus","20241123","2"
"Sat3-21-694-aus","20241130","2"
"Sat3-21-694-aus","20241207","2"
"Sat3-21-694-aus","20241214","2"
"Sat3-21-694-aus","20241221","2"
"Sat3-21-694-aus","20241228","2"
"Sat3-21-695-aus","20241005","2"
"Sat3-21-695-aus","20241012","2"
"Sat3-21-695-aus","20241019","2"
"Sat3-21-695-aus","20241102","2"
"Sat3-21-695-aus","20241109","2"
"Sat3-21-695-aus","20241116","2"
"Sat3-21-695-aus","20241123","2"
"Sat3-21-695-aus","20241130","2"
"Sat3-21-695-aus","20241207","2"
"Sat3-21-695-aus","20241214","2"
"Sat3-21-695-aus","20241221","2"
"Sat3-21-695-aus","20241228","2"
"Sat3-21-695-F-aus","20241005","2"
"Sat3-21-695-F-aus","20241012","2"
"Sat3-21-695-F-aus","20241019","2"
"Sat3-21-695-F-aus","20241102","2"
"Sat3-21-695-F-aus","20241109","2"
"Sat3-21-695-F-aus","20241116","2"
"Sat3-21-695-F-aus","20241123","2"
"Sat3-21-695-F-aus","20241130","2"
"Sat3-21-695-F-aus","20241207","2"
"Sat3-21-695-F-aus","20241214","2"
"Sat3-21-695-F-aus","20241221","2"
"Sat3-21-695-F-aus","20241228","2"
"Sat3-21-697-aus","20241005","2"
"Sat3-21-697-aus","20241012","2"
"Sat3-21-697-aus","20241019","2"
"Sat3-21-697-aus","20241102","2"
"Sat3-21-697-aus","20241109","2"
"Sat3-21-697-aus","20241116","2"
"Sat3-21-697-aus","20241123","2"
"Sat3-21-697-aus","20241130","2"
"Sat3-21-697-aus","20241207","2"
"Sat3-21-697-aus","20241214","2"
"Sat3-21-697-aus","20241221","2"
"Sat3-21-697-aus","20241228","2"
"Sat3-21-699-aus","20241005","2"
"Sat3-21-699-aus","20241012","2"
"Sat3-21-699-aus","20241019","2"
"Sat3-21-699-aus","20241102","2"
"Sat3-21-699-aus","20241109","2"
"Sat3-21-699-aus","20241116","2"
"Sat3-21-699-aus","20241123","2"
"Sat3-21-699-aus","20241130","2"
"Sat3-21-699-aus","20241207","2"
"Sat3-21-699-aus","20241214","2"
"Sat3-21-699-aus","20241221","2"
"Sat3-21-699-aus","20241228","2"
"Sat3-21-732-aus","20241005","2"
"Sat3-21-732-aus","20241012","2"
"Sat3-21-732-aus","20241019","2"
"Sat3-21-732-aus","20241102","2"
"Sat3-21-732-aus","20241109","2"
"Sat3-21-732-aus","20241116","2"
"Sat3-21-732-aus","20241123","2"
"Sat3-21-732-aus","20241130","2"
"Sat3-21-732-aus","20241207","2"
"Sat3-21-732-aus","20241214","2"
"Sat3-21-732-aus","20241221","2"
"Sat3-21-732-aus","20241228","2"
"Sat3-21-734-aus","20241005","2"
"Sat3-21-734-aus","20241012","2"
"Sat3-21-734-aus","20241019","2"
"Sat3-21-734-aus","20241102","2"
"Sat3-21-734-aus","20241109","2"
"Sat3-21-734-aus","20241116","2"
"Sat3-21-734-aus","20241123","2"
"Sat3-21-734-aus","20241130","2"
"Sat3-21-734-aus","20241207","2"
"Sat3-21-734-aus","20241214","2"
"Sat3-21-734-aus","20241221","2"
"Sat3-21-734-aus","20241228","2"
"Sat3-21-735-aus","20241005","2"
"Sat3-21-735-aus","20241012","2"
"Sat3-21-735-aus","20241019","2"
"Sat3-21-735-aus","20241102","2"
"Sat3-21-735-aus","20241109","2"
"Sat3-21-735-aus","20241116","2"
"Sat3-21-735-aus","20241123","2"
"Sat3-21-735-aus","20241130","2"
"Sat3-21-735-aus","20241207","2"
"Sat3-21-735-aus","20241214","2"
"Sat3-21-735-aus","20241221","2"
"Sat3-21-735-aus","20241228","2"
"Sat3-21-736-aus","20241005","2"
"Sat3-21-736-aus","20241012","2"
"Sat3-21-736-aus","20241019","2"
"Sat3-21-736-aus","20241102","2"
"Sat3-21-736-aus","20241109","2"
"Sat3-21-736-aus","20241116","2"
"Sat3-21-736-aus","20241123","2"
"Sat3-21-736-aus","20241130","2"
"Sat3-21-736-aus","20241207","2"
"Sat3-21-736-aus","20241214","2"
"Sat3-21-736-aus","20241221","2"
"Sat3-21-736-aus","20241228","2"
"Sat3-21-737-aus","20241005","2"
"Sat3-21-737-aus","20241012","2"
"Sat3-21-737-aus","20241019","2"
"Sat3-21-737-aus","20241102","2"
"Sat3-21-737-aus","20241109","2"
"Sat3-21-737-aus","20241116","2"
"Sat3-21-737-aus","20241123","2"
"Sat3-21-737-aus","20241130","2"
"Sat3-21-737-aus","20241207","2"
"Sat3-21-737-aus","20241214","2"
"Sat3-21-737-aus","20241221","2"
"Sat3-21-737-aus","20241228","2"
"Sat3-21-738-aus","20241005","2"
"Sat3-21-738-aus","20241012","2"
"Sat3-21-738-aus","20241019","2"
"Sat3-21-738-aus","20241102","2"
"Sat3-21-738-aus","20241109","2"
"Sat3-21-738-aus","20241116","2"
"Sat3-21-738-aus","20241123","2"
"Sat3-21-738-aus","20241130","2"
"Sat3-21-738-aus","20241207","2"
"Sat3-21-738-aus","20241214","2"
"Sat3-21-738-aus","20241221","2"
"Sat3-21-738-aus","20241228","2"
"Sat3-21-742-aus","20241005","2"
"Sat3-21-742-aus","20241012","2"
"Sat3-21-742-aus","20241019","2"
"Sat3-21-742-aus","20241102","2"
"Sat3-21-742-aus","20241109","2"
"Sat3-21-742-aus","20241116","2"
"Sat3-21-742-aus","20241123","2"
"Sat3-21-742-aus","20241130","2"
"Sat3-21-742-aus","20241207","2"
"Sat3-21-742-aus","20241214","2"
"Sat3-21-742-aus","20241221","2"
"Sat3-21-742-aus","20241228","2"
"Sat3-21-753-aus","20241005","2"
"Sat3-21-753-aus","20241012","2"
"Sat3-21-753-aus","20241019","2"
"Sat3-21-753-aus","20241102","2"
"Sat3-21-753-aus","20241109","2"
"Sat3-21-753-aus","20241116","2"
"Sat3-21-753-aus","20241123","2"
"Sat3-21-753-aus","20241130","2"
"Sat3-21-753-aus","20241207","2"
"Sat3-21-753-aus","20241214","2"
"Sat3-21-753-aus","20241221","2"
"Sat3-21-753-aus","20241228","2"
"Sat3-21-754-aus","20241005","2"
"Sat3-21-754-aus","20241012","2"
"Sat3-21-754-aus","20241019","2"
"Sat3-21-754-aus","20241102","2"
"Sat3-21-754-aus","20241109","2"
"Sat3-21-754-aus","20241116","2"
"Sat3-21-754-aus","20241123","2"
"Sat3-21-754-aus","20241130","2"
"Sat3-21-754-aus","20241207","2"
"Sat3-21-754-aus","20241214","2"
"Sat3-21-754-aus","20241221","2"
"Sat3-21-754-aus","20241228","2"
"Sat3-21-755-aus","20241005","2"
"Sat3-21-755-aus","20241012","2"
"Sat3-21-755-aus","20241019","2"
"Sat3-21-755-aus","20241102","2"
"Sat3-21-755-aus","20241109","2"
"Sat3-21-755-aus","20241116","2"
"Sat3-21-755-aus","20241123","2"
"Sat3-21-755-aus","20241130","2"
"Sat3-21-755-aus","20241207","2"
"Sat3-21-755-aus","20241214","2"
"Sat3-21-755-aus","20241221","2"
"Sat3-21-755-aus","20241228","2"
"Sat3-21-765-aus","20241005","2"
"Sat3-21-765-aus","20241012","2"
"Sat3-21-765-aus","20241019","2"
"Sat3-21-765-aus","20241102","2"
"Sat3-21-765-aus","20241109","2"
"Sat3-21-765-aus","20241116","2"
"Sat3-21-765-aus","20241123","2"
"Sat3-21-765-aus","20241130","2"
"Sat3-21-765-aus","20241207","2"
"Sat3-21-765-aus","20241214","2"
"Sat3-21-765-aus","20241221","2"
"Sat3-21-765-aus","20241228","2"
"Sat3-21-967-aus","20241005","2"
"Sat3-21-967-aus","20241012","2"
"Sat3-21-967-aus","20241019","2"
"Sat3-21-967-aus","20241102","2"
"Sat3-21-967-aus","20241109","2"
"Sat3-21-967-aus","20241116","2"
"Sat3-21-967-aus","20241123","2"
"Sat3-21-967-aus","20241130","2"
"Sat3-21-967-aus","20241207","2"
"Sat3-21-967-aus","20241214","2"
"Sat3-21-967-aus","20241221","2"
"Sat3-21-967-aus","20241228","2"
"Sat3-22-663-aus","20241012","2"
"Sat3-22-663-aus","20241019","2"
"Sat3-22-663-aus","20241026","2"
"Sat3-22-663-aus","20241102","2"
"Sat3-22-663-aus","20241109","2"
"Sat3-22-663-aus","20241116","2"
"Sat3-22-663-aus","20241123","2"
"Sat3-22-663-aus","20241130","2"
"Sat3-22-663-aus","20241207","2"
"Sat3-22-663-aus","20241214","2"
"Sat3-22-663-aus","20241221","2"
"Sat3-22-663-aus","20241228","2"
"Sat3-22-694-aus","20241012","2"
"Sat3-22-694-aus","20241019","2"
"Sat3-22-694-aus","20241026","2"
"Sat3-22-694-aus","20241102","2"
"Sat3-22-694-aus","20241109","2"
"Sat3-22-694-aus","20241116","2"
"Sat3-22-694-aus","20241123","2"
"Sat3-22-694-aus","20241130","2"
"Sat3-22-694-aus","20241207","2"
"Sat3-22-694-aus","20241214","2"
"Sat3-22-694-aus","20241221","2"
"Sat3-22-694-aus","20241228","2"
"Sat3-22-695-aus","20241012","2"
"Sat3-22-695-aus","20241019","2"
"Sat3-22-695-aus","20241026","2"
"Sat3-22-695-aus","20241102","2"
"Sat3-22-695-aus","20241109","2"
"Sat3-22-695-aus","20241116","2"
"Sat3-22-695-aus","20241123","2"
"Sat3-22-695-aus","20241130","2"
"Sat3-22-695-aus","20241207","2"
"Sat3-22-695-aus","20241214","2"
"Sat3-22-695-aus","20241221","2"
"Sat3-22-695-aus","20241228","2"
"Sat3-22-695-F-aus","20241012","2"
"Sat3-22-695-F-aus","20241019","2"
"Sat3-22-695-F-aus","20241026","2"
"Sat3-22-695-F-aus","20241102","2"
"Sat3-22-695-F-aus","20241109","2"
"Sat3-22-695-F-aus","20241116","2"
"Sat3-22-695-F-aus","20241123","2"
"Sat3-22-695-F-aus","20241130","2"
"Sat3-22-695-F-aus","20241207","2"
"Sat3-22-695-F-aus","20241214","2"
"Sat3-22-695-F-aus","20241221","2"
"Sat3-22-695-F-aus","20241228","2"
"Sat3-22-697-aus","20241012","2"
"Sat3-22-697-aus","20241019","2"
"Sat3-22-697-aus","20241026","2"
"Sat3-22-697-aus","20241102","2"
"Sat3-22-697-aus","20241109","2"
"Sat3-22-697-aus","20241116","2"
"Sat3-22-697-aus","20241123","2"
"Sat3-22-697-aus","20241130","2"
"Sat3-22-697-aus","20241207","2"
"Sat3-22-697-aus","20241214","2"
"Sat3-22-697-aus","20241221","2"
"Sat3-22-697-aus","20241228","2"
"Sat3-27-786-aus","20241005","2"
"Sat3-27-786-aus","20241008","2"
"Sat3-27-786-aus","20241015","2"
"Sat3-27-786-aus","20241022","2"
"Sat3-27-786-aus","20241029","2"
"Sat3-27-786-aus","20241112","2"
"Sat3-27-786-aus","20241119","2"
"Sat3-27-786-aus","20241126","2"
"Sat3-27-786-aus","20241203","2"
"Sat3-27-786-aus","20241210","2"
"Sat3-27-786-aus","20241217","2"
"Sat3-27-786-aus","20241224","2"
"Sat3-27-786-aus","20241228","2"
"Sat3-27-786-aus","20241231","2"
"Sat3-27-787-aus","20241005","2"
"Sat3-27-787-aus","20241008","2"
"Sat3-27-787-aus","20241015","2"
"Sat3-27-787-aus","20241022","2"
"Sat3-27-787-aus","20241029","2"
"Sat3-27-787-aus","20241112","2"
"Sat3-27-787-aus","20241119","2"
"Sat3-27-787-aus","20241126","2"
"Sat3-27-787-aus","20241203","2"
"Sat3-27-787-aus","20241210","2"
"Sat3-27-787-aus","20241217","2"
"Sat3-27-787-aus","20241224","2"
"Sat3-27-787-aus","20241228","2"
"Sat3-27-787-aus","20241231","2"
"Sat3-27-788-aus","20241005","2"
"Sat3-27-788-aus","20241008","2"
"Sat3-27-788-aus","20241015","2"
"Sat3-27-788-aus","20241022","2"
"Sat3-27-788-aus","20241029","2"
"Sat3-27-788-aus","20241112","2"
"Sat3-27-788-aus","20241119","2"
"Sat3-27-788-aus","20241126","2"
"Sat3-27-788-aus","20241203","2"
"Sat3-27-788-aus","20241210","2"
"Sat3-27-788-aus","20241217","2"
"Sat3-27-788-aus","20241224","2"
"Sat3-27-788-aus","20241228","2"
"Sat3-27-788-aus","20241231","2"
"Sat3-27-887-aus","20241005","2"
"Sat3-27-887-aus","20241008","2"
"Sat3-27-887-aus","20241015","2"
"Sat3-27-887-aus","20241022","2"
"Sat3-27-887-aus","20241029","2"
