Region,population,population_density,percentage_working_population,internal_arrivals,nBusiness,nHouses,nTownhouses,nApartments,nDwellings,median_income,nJob,percentage_year_12,nEmployed,nUnEmployed,nRented,nHomeless
Toorak,-171.85714285714286,-39.74857142857146,-235.7,-510.9999999999999,56.59999999999999,-7.400000000000001,3.428571428571429,59.057142857142864,55.228571428571435,1274.8999999999999,-47.3,0.5100000000000009,8.6,-2.5,-9.399999999999999,-2.6
SouthYarra-North,63.39999999999999,54.20285714285704,-144.1,-397.9999999999999,102.8,-3.2571428571428576,0.9142857142857143,250.05714285714282,247.8571428571428,,252.30000000000004,0.5700000000000004,382.09999999999997,13.999999999999996,228.69999999999996,-0.29999999999999993
SouthYarra-South,-371.5428571428572,-275.7371428571429,-410.0999999999999,-379.9999999999999,31.100000000000005,-3.542857142857143,4.7714285714285705,28.371428571428567,30.25714285714287,,252.99999999999997,0.7400000000000004,111.6,0.6999999999999996,49.199999999999996,-2.0999999999999996
Abbotsford,49.94285714285714,28.70571428571436,-32.8,-485.9999999999999,44.10000000000001,1.1999999999999997,6.399999999999999,191.5142857142857,199.1142857142857,2564.3,220.20000000000005,1.5200000000000005,344.09999999999997,12.299999999999999,168.99999999999997,1.4999999999999998
CarltonNorth-PrincesHill,-159.6285714285714,-69.2771428571429,-188.9,-275.99999999999994,10.9,1.8571428571428572,0.0,0.14285714285714293,2.0,1836.5999999999997,-11.399999999999988,0.5099999999999993,2.4,-3.3000000000000007,-7.099999999999999,1.8
Collingwood,95.19999999999999,75.14285714285712,3.300000000000014,-424.99999999999983,110.10000000000002,-2.0000000000000004,1.0285714285714287,207.48571428571432,206.6571428571429,3370.7000000000007,378.3000000000002,1.469999999999999,256.90000000000003,6.3999999999999995,117.3,-3.8
Fitzroy,-51.97142857142857,-37.73142857142859,-157.9,-537.9999999999998,75.50000000000001,1.7428571428571427,0.0,110.37142857142858,112.11428571428573,2691.7000000000003,54.90000000000001,0.9299999999999997,119.89999999999999,-3.6999999999999997,41.0,-15.999999999999996
FitzroyNorth,-61.485714285714295,-24.542857142857198,-129.3,-509.9999999999999,17.0,4.085714285714285,14.085714285714287,47.85714285714286,66.02857142857142,2479.8,125.30000000000001,0.75,105.40000000000002,-0.2000000000000001,37.1,-3.4
CliftonHill-Alphington,191.45714285714286,36.75142857142856,42.7,-416.9999999999998,29.599999999999994,17.000000000000004,21.142857142857142,143.68571428571428,181.82857142857145,2393.8,130.39999999999998,0.7100000000000007,101.79999999999998,-1.4,36.39999999999999,-1.3
Richmond(South)-Cremorne,-172.0571428571429,-40.117142857142845,-253.8,-531.9999999999999,83.6,0.02857142857142851,18.685714285714287,140.31428571428575,159.2857142857143,,257.7,0.7300000000000011,193.59999999999997,-1.3000000000000005,68.3,0.6999999999999998
Richmond-North,-97.08571428571429,-50.47142857142856,-183.9,-508.9999999999999,41.2,-3.2,10.828571428571427,232.11428571428576,240.25714285714287,,198.2,1.1599999999999993,298.8,2.3999999999999995,130.49999999999997,-3.7999999999999994
Ashburton(Vic.),-50.60000000000001,-17.834285714285738,-69.2,-96.99999999999997,12.799999999999999,-2.2,21.628571428571433,-1.0285714285714285,18.400000000000002,1304.0000000000002,46.1,0.8100000000000009,43.2,0.19999999999999998,-1.0000000000000004,1.2000000000000002
Balwyn,-142.82857142857145,-25.562857142857162,-219.4,-537.9999999999998,51.0,-2.6,16.571428571428573,16.85714285714286,33.285714285714285,321.09999999999997,55.40000000000001,0.7900000000000005,20.3,1.5999999999999999,35.79999999999999,-1.7000000000000002
BalwynNorth,-52.80000000000002,-5.9599999999999715,-124.29999999999998,-471.9999999999999,41.0,0.6285714285714293,25.65714285714286,22.085714285714285,48.37142857142858,834.1,80.00000000000001,0.87,71.19999999999997,5.2,30.599999999999998,-0.19999999999999998
Camberwell,-307.37142857142857,-42.15428571428573,-315.4,-449.9999999999999,106.8,-4.657142857142857,31.88571428571429,12.600000000000003,39.82857142857142,1169.1,69.80000000000001,0.6200000000000001,72.8,5.399999999999998,49.099999999999994,-0.9
GlenIris-East,-91.05714285714286,-15.954285714285733,-144.6,-283.99999999999994,37.6,-1.7999999999999998,17.257142857142856,41.82857142857144,58.057142857142864,1286.1,190.29999999999998,0.7999999999999999,68.39999999999999,-1.3,25.8,1.0999999999999999
HawthornEast,-49.42857142857144,-12.925714285714303,-120.10000000000001,-492.99999999999994,57.800000000000004,-2.7142857142857144,17.171428571428574,228.37142857142862,242.82857142857142,650.6,345.8,0.6399999999999991,148.9,4.099999999999999,63.3,-0.19999999999999998
KewEast,-46.114285714285714,-11.488571428571438,-33.1,-233.99999999999994,25.3,-3.628571428571429,5.857142857142857,6.457142857142857,8.685714285714287,1320.9,71.60000000000001,0.8299999999999996,20.7,1.6000000000000003,2.0999999999999996,0.0
SurreyHills(West)-Canterbury,-258.7142857142857,-45.365714285714304,-279.30000000000007,-300.9999999999999,32.00000000000001,3.5142857142857142,10.200000000000001,27.97142857142857,41.685714285714276,1125.7000000000003,32.600000000000016,0.5700000000000002,-0.6000000000000009,1.6999999999999997,1.7,-1.5
Hawthorn-North,-214.51428571428573,-87.34857142857142,-290.49999999999994,-295.99999999999994,36.70000000000001,-0.2857142857142857,2.9142857142857146,23.971428571428575,26.6,,73.4,0.3800000000000011,8.699999999999998,-3.0,-11.799999999999999,0.39999999999999997
Hawthorn-South,-233.57142857142858,-72.63142857142851,-331.3,-457.9999999999998,65.60000000000001,0.028571428571428935,3.4000000000000004,100.02857142857142,103.45714285714287,,84.30000000000003,0.5799999999999996,124.1,0.8999999999999992,26.49999999999999,-3.1999999999999997
Kew-South,-169.02857142857144,-39.08571428571431,-247.59999999999997,-312.99999999999994,5.6000000000000005,-2.5714285714285716,9.114285714285714,23.800000000000004,30.77142857142857,,65.30000000000001,0.7200000000000003,33.599999999999994,0.999999999999999,12.599999999999998,-0.39999999999999997
Kew-West,-167.51428571428568,-26.971428571428646,-204.7,-530.9999999999999,11.200000000000001,-8.742857142857144,15.62857142857143,37.6,44.74285714285715,,72.90000000000002,0.7099999999999993,58.99999999999999,0.2000000000000001,15.199999999999998,0.4
Bulleen,-22.371428571428574,-3.345714285714277,-48.50000000000001,-313.99999999999983,17.7,-6.371428571428571,31.685714285714287,18.97142857142857,44.285714285714285,1314.1000000000001,99.60000000000001,1.0299999999999998,40.3,8.100000000000001,19.7,-2.4999999999999996
Doncaster,655.2285714285714,74.6828571428571,348.50000000000006,-734.9999999999998,129.89999999999998,42.285714285714285,156.57142857142856,215.97142857142862,414.97142857142865,725.4000000000001,796.5000000000001,1.0399999999999996,332.09999999999997,25.399999999999995,170.20000000000002,5.800000000000001
Templestowe,-88.34285714285714,-5.480000000000012,-219.69999999999996,-417.9999999999999,49.20000000000001,-0.8571428571428568,43.542857142857144,11.657142857142855,54.34285714285714,738.0,-6.599999999999999,0.6099999999999994,-49.6,-0.7000000000000001,22.599999999999998,-0.5999999999999999
TemplestoweLower,-13.028571428571428,-2.1914285714285664,12.800000000000002,-367.9999999999999,35.199999999999996,-10.971428571428572,56.600000000000016,9.257142857142856,54.88571428571431,1266.8,73.2,1.0499999999999992,43.4,5.8999999999999995,25.499999999999996,-0.7999999999999999
DoncasterEast-North,42.05714285714285,6.571428571428533,-148.6,-338.9999999999999,37.6,-4.4,27.25714285714286,139.45714285714286,162.31428571428572,922.4000000000002,160.70000000000002,0.7799999999999997,24.5,3.4000000000000004,34.3,0.19999999999999998
DoncasterEast-South,155.0857142857143,32.51428571428573,7.300000000000003,-405.9999999999998,59.7,-15.74285714285714,86.22857142857143,49.02857142857143,119.51428571428572,521.5999999999999,292.8,1.2400000000000007,131.0,8.399999999999999,44.29999999999999,-4.3
Blackburn,-44.31428571428571,-5.148571428571423,-58.39999999999999,-500.99999999999983,56.49999999999999,-4.4,45.88571428571429,60.457142857142856,101.94285714285715,1275.1000000000001,402.0,1.1700000000000002,191.89999999999998,14.399999999999995,62.99999999999999,0.6000000000000001
BlackburnSouth,-90.2,-25.085714285714314,-66.79999999999998,-270.9999999999999,32.9,-2.9142857142857146,10.4,29.057142857142864,36.542857142857144,930.6,172.00000000000003,1.2099999999999993,40.099999999999994,4.599999999999999,18.9,-0.29999999999999993
BoxHill,378.1428571428572,53.91714285714287,167.30000000000007,-798.9999999999998,143.1,-11.228571428571428,40.85714285714286,528.6285714285715,558.2571428571428,-259.4000000000001,716.5999999999999,0.7499999999999998,326.49999999999994,24.1,190.1,8.0
BoxHillNorth,2.5428571428571427,0.4057142857142673,-71.0,-473.9999999999998,81.3,-1.7714285714285711,59.514285714285705,0.9714285714285713,58.71428571428571,967.6000000000001,333.09999999999997,0.9399999999999992,117.39999999999998,1.3999999999999992,49.5,-0.7999999999999999
Burwood(Vic.),15.742857142857137,3.117142857142919,-142.60000000000002,-374.9999999999998,50.70000000000001,-12.74285714285714,60.68571428571429,56.914285714285725,104.85714285714286,196.6999999999999,549.2,0.9099999999999995,156.7,5.1000000000000005,55.199999999999996,36.5
BurwoodEast,143.4857142857143,33.654285714285706,-7.299999999999999,-15.999999999999996,46.70000000000001,-2.5714285714285716,38.57142857142856,62.4,98.39999999999999,557.3,206.8,0.9600000000000001,50.59999999999999,2.0,29.89999999999999,2.1999999999999997
SurreyHills(East)-MontAlbert,-50.22857142857142,-15.091428571428592,-129.70000000000002,-205.99999999999994,21.599999999999998,1.142857142857143,17.114285714285717,28.914285714285715,47.171428571428564,1219.7000000000003,88.80000000000003,0.7999999999999999,29.099999999999994,-0.6999999999999998,16.899999999999995,0.39999999999999997
Beaumaris,-68.8,-11.514285714285677,-107.5,-255.99999999999994,-3.100000000000001,-2.457142857142857,30.314285714285717,6.314285714285715,34.42857142857143,1244.7,101.70000000000002,0.7400000000000005,61.49999999999998,6.6999999999999975,9.799999999999999,0.3
Brighton(Vic.),-305.6,-37.262857142857115,-386.3,-628.9999999999998,105.69999999999999,-14.571428571428573,33.34285714285715,50.62857142857143,69.4,965.5999999999998,17.20000000000001,0.7099999999999993,112.19999999999997,3.6999999999999997,35.599999999999994,-3.4000000000000004
BrightonEast,-13.314285714285711,-2.39142857142858,-19.0,-531.9999999999999,36.800000000000004,-12.6,53.57142857142858,-1.2857142857142856,39.94285714285714,1374.7999999999997,120.10000000000001,0.8699999999999988,66.19999999999999,4.799999999999999,10.999999999999998,-0.6000000000000001
Highett(West)-Cheltenham,102.4,19.245714285714346,74.50000000000001,-441.99999999999983,50.50000000000001,-7.057142857142856,48.40000000000001,37.88571428571429,79.22857142857143,2444.3000000000006,265.09999999999997,1.4499999999999997,152.39999999999998,9.199999999999998,35.699999999999996,-1.8999999999999997
Hampton,-50.25714285714287,-8.848571428571436,-58.10000000000001,-623.9999999999999,32.400000000000006,-14.685714285714283,35.05714285714286,64.05714285714286,85.7142857142857,1903.9,225.9,0.9299999999999997,136.79999999999998,1.4000000000000001,16.0,-0.29999999999999993
Sandringham-BlackRock,-38.885714285714286,-6.054285714285729,-67.40000000000002,-466.9999999999999,24.2,-10.48571428571429,34.8857142857143,59.057142857142864,85.00000000000001,1218.3,232.89999999999998,0.7900000000000007,148.39999999999998,5.799999999999999,35.9,-0.7000000000000001
Bentleigh-McKinnon,243.62857142857146,39.14285714285715,129.00000000000003,-746.9999999999999,101.2,-32.11428571428572,112.68571428571427,139.42857142857147,220.0,1785.7,679.3000000000001,1.0100000000000007,272.5,12.799999999999999,90.30000000000001,-0.29999999999999993
Carnegie,-13.742857142857156,-3.5999999999999,-159.10000000000002,-516.9999999999998,50.800000000000004,-13.771428571428572,28.628571428571433,256.42857142857144,271.2857142857143,1165.0,572.7,0.9400000000000006,206.5,2.7999999999999985,72.80000000000001,4.8999999999999995
Caulfield-North,98.94285714285716,15.417142857142865,-60.30000000000001,-715.9999999999998,56.20000000000001,-12.542857142857144,26.22857142857143,183.74285714285713,197.71428571428575,1204.2000000000003,533.9000000000001,0.6599999999999994,192.89999999999998,5.3999999999999995,99.49999999999999,4.5
Caulfield-South,-74.94285714285716,-15.788571428571476,-138.9,-440.99999999999983,31.300000000000004,-13.742857142857146,39.542857142857144,34.25714285714286,60.05714285714286,1292.7,157.00000000000003,0.8800000000000012,110.8,0.7000000000000001,25.299999999999994,4.999999999999999
Elsternwick,-42.11428571428571,-14.720000000000024,-98.0,-513.9999999999998,27.100000000000005,-2.971428571428572,8.457142857142854,94.57142857142857,100.05714285714285,1819.0,270.7,1.1200000000000003,109.7,1.3999999999999997,50.79999999999999,-2.099999999999999
Hughesdale,-40.54285714285715,-20.1857142857143,-62.60000000000001,-271.99999999999994,18.6,0.6571428571428571,16.428571428571434,36.54285714285714,53.91428571428571,1079.8,118.1,0.8499999999999999,73.29999999999998,-3.599999999999999,14.700000000000003,-1.4
Murrumbeena,-53.71428571428572,-21.354285714285698,-104.50000000000001,-407.9999999999999,17.5,-3.0000000000000004,19.82857142857143,32.31428571428572,49.14285714285715,1495.1000000000001,162.69999999999996,0.7600000000000008,60.19999999999999,0.30000000000000043,8.7,1.7999999999999994
Ormond-GlenHuntly,-122.65714285714289,-41.76857142857147,-183.3,-546.9999999999999,25.5,-9.257142857142856,31.71428571428572,53.00000000000001,75.94285714285714,1360.9,374.59999999999997,0.7099999999999993,91.30000000000001,-3.0,16.899999999999995,5.7
BentleighEast-North,221.82857142857148,48.23714285714284,173.70000000000005,-516.9999999999998,58.10000000000001,-18.342857142857145,88.74285714285715,64.62857142857143,135.54285714285717,1871.9000000000005,315.3,1.3699999999999992,173.79999999999998,8.1,44.59999999999999,-0.9
BentleighEast-South,82.37142857142858,17.95714285714287,50.80000000000001,-297.9999999999999,48.4,-15.799999999999999,73.11428571428573,14.885714285714288,72.20000000000002,2013.5000000000005,284.70000000000005,1.4200000000000002,139.59999999999997,0.8000000000000004,34.9,-0.19999999999999998
AspendaleGardens-Waterways,-95.14285714285714,-17.928571428571427,-132.3,-115.99999999999996,17.4,3.2285714285714295,0.0,0.0,3.2285714285714295,1237.9,26.600000000000005,0.9799999999999995,22.79999999999999,3.4000000000000004,10.099999999999998,-0.39999999999999997
Braeside,-4.0,-0.4371428571428571,-2.1,,30.199999999999992,-0.22857142857142856,0.0,,-0.22857142857142856,4562.0,-8.899999999999997,2.979999999999999,1.6999999999999993,,-0.6000000000000001,
Carrum-PattersonLakes,-15.31428571428572,-2.625714285714276,-92.80000000000001,-291.99999999999994,39.199999999999996,1.3142857142857154,26.85714285714286,11.142857142857142,39.3142857142857,1600.2000000000005,74.2,1.2300000000000004,62.69999999999999,-3.1999999999999997,9.6,0.19999999999999998
Chelsea-Bonbeach,56.51428571428573,10.420000000000048,-1.199999999999999,-415.9999999999998,24.5,-0.31428571428571406,62.91428571428572,10.342857142857145,72.94285714285715,1651.8999999999999,210.20000000000002,1.2399999999999998,141.79999999999998,-4.699999999999999,21.099999999999998,0.39999999999999997
ChelseaHeights,-48.40000000000001,-15.142857142857157,-58.10000000000001,-106.99999999999997,13.700000000000001,6.257142857142859,3.3714285714285714,0.0,9.62857142857143,1410.7,26.900000000000006,0.9,0.3999999999999997,-0.9999999999999999,-8.299999999999997,0.7999999999999999
Highett(East)-Cheltenham,139.0285714285714,15.917142857142881,-24.299999999999997,-486.9999999999999,126.69999999999999,-11.971428571428573,69.82857142857142,143.65714285714284,201.51428571428573,1968.9999999999998,556.5000000000001,1.2300000000000004,258.5,10.200000000000001,85.1,-0.09999999999999999
Edithvale-Aspendale,24.14285714285714,4.742857142857117,-10.499999999999995,-349.9999999999999,26.500000000000004,-9.685714285714283,77.42857142857143,16.628571428571426,84.3714285714286,2072.4,191.00000000000006,1.2499999999999993,113.7,1.6999999999999997,17.299999999999997,1.0999999999999999
Mentone,-72.05714285714285,-16.191428571428606,-141.0,-297.9999999999999,26.3,3.485714285714287,34.08571428571428,11.57142857142857,49.14285714285714,1970.3999999999999,142.70000000000005,1.1300000000000006,111.09999999999998,7.0,42.79999999999999,-0.09999999999999999
Moorabbin-Heatherton,-39.17142857142857,-3.345714285714283,-61.3,-285.99999999999994,86.10000000000001,-1.7142857142857144,22.228571428571428,17.314285714285717,37.828571428571436,1688.4999999999998,144.1,1.0799999999999994,77.79999999999998,3.8999999999999995,34.4,4.8
MoorabbinAirport,3.285714285714285,1.0742857142857143,4.2,,1.2000000000000002,,,,,-469.70000000000005,2.3999999999999995,,,,,
Mordialloc-Parkdale,40.48571428571428,5.08857142857141,-24.899999999999995,-438.99999999999983,45.60000000000001,9.742857142857144,66.28571428571429,39.8857142857143,115.9142857142857,2134.4000000000005,324.79999999999995,1.1400000000000008,174.7,9.299999999999999,24.499999999999996,3.5
Malvern-GlenIris,-121.05714285714286,-19.668571428571394,-184.79999999999998,-408.9999999999999,54.9,-9.942857142857145,30.657142857142865,124.22857142857146,144.94285714285715,1767.5000000000005,268.1,0.6199999999999988,87.89999999999999,2.8999999999999995,21.599999999999998,-3.1
MalvernEast,-57.40000000000003,-7.58857142857148,-177.5,-572.9999999999999,79.60000000000001,-9.685714285714285,39.74285714285715,175.5714285714286,205.62857142857143,949.4999999999998,416.8,0.6699999999999989,178.19999999999996,10.799999999999999,49.4,5.8
Bundoora-East,-104.08571428571429,-25.539999999999996,-108.00000000000001,-184.99999999999994,32.5,-3.1428571428571432,16.22857142857143,1.142857142857143,14.228571428571431,1245.6000000000001,143.1,0.9199999999999995,31.599999999999998,0.6999999999999996,22.200000000000003,1.9
Greensborough,-132.60000000000002,-13.128571428571426,-249.30000000000004,-441.99999999999983,10.6,6.485714285714287,34.971428571428575,10.571428571428568,52.02857142857143,1668.2000000000003,54.60000000000003,1.01,-19.7,2.2000000000000006,19.799999999999994,0.10000000000000005
Heidelberg-Rosanna,35.11428571428572,5.5142857142856885,23.700000000000006,-507.9999999999999,39.4,-7.314285714285714,42.25714285714286,94.14285714285715,129.0857142857143,2661.9999999999995,223.20000000000005,1.1100000000000008,166.49999999999997,4.699999999999999,62.300000000000004,1.8999999999999997
HeidelbergWest,55.62857142857145,8.30571428571432,8.800000000000013,-506.9999999999999,87.3,-17.599999999999998,161.8571428571429,66.19999999999999,210.45714285714288,1404.8000000000002,466.7,1.5099999999999996,170.09999999999997,3.0,45.99999999999999,1.8999999999999997
Ivanhoe,7.1428571428571415,1.4114285714286507,-81.1,-223.99999999999994,12.900000000000002,-2.8,17.6,57.31428571428571,72.11428571428573,1906.7000000000003,267.1000000000001,0.87,100.1,-1.0,26.499999999999996,-1.3999999999999997
IvanhoeEast-Eaglemont,-56.400000000000006,-13.191428571428586,-79.4,-99.99999999999997,12.6,1.0285714285714285,8.000000000000002,2.5142857142857147,11.542857142857143,2259.8,11.500000000000002,0.6600000000000007,11.6,0.3999999999999997,3.1000000000000005,5.799999999999999
Montmorency-BriarHill,-43.94285714285716,-3.651428571428597,-160.60000000000002,-296.9999999999999,14.200000000000001,12.457142857142856,18.485714285714288,0.9428571428571427,31.885714285714283,1805.2000000000003,-16.399999999999995,0.9699999999999993,6.800000000000001,-1.9,5.2,-6.2803698347351e-17
Viewbank-Yallambie,-69.4857142857143,-6.7799999999999985,-82.30000000000001,-342.99999999999994,15.000000000000002,-1.3428571428571425,18.999999999999996,17.857142857142858,35.51428571428571,1948.3,129.3,1.289999999999999,33.699999999999996,4.5,17.299999999999997,-1.3999999999999997
Watsonia,-53.62857142857143,-14.171428571428637,-80.10000000000002,-270.9999999999999,16.299999999999997,-0.1428571428571428,9.714285714285715,0.14285714285714288,9.714285714285715,1667.3000000000002,82.60000000000002,1.2399999999999998,24.8,2.5,14.299999999999999,0.7999999999999999
Kingsbury,-168.60000000000002,-18.72,-336.8000000000001,-224.99999999999994,17.599999999999998,-0.34285714285714264,23.82857142857143,20.942857142857143,44.42857142857144,495.09999999999997,413.20000000000005,0.3799999999999996,83.79999999999998,-2.600000000000001,42.60000000000001,7.3999999999999995
Preston-East,3.942857142857135,0.5057142857142659,-73.2,-699.9999999999998,71.89999999999999,-18.314285714285713,93.94285714285715,166.51428571428573,242.14285714285717,1936.5000000000002,667.8000000000001,1.539999999999999,330.6,-1.0,121.49999999999997,-20.699999999999996
Preston-West,-49.88571428571429,-13.982857142857123,-90.2,-275.99999999999994,29.7,1.3714285714285717,35.42857142857143,34.54285714285715,71.34285714285714,1687.1999999999998,326.3,1.2,124.49999999999999,6.5,31.399999999999995,5.8
Reservoir-NorthEast,-75.05714285714288,-15.671428571428583,-44.9,-517.9999999999998,23.4,-10.685714285714287,92.00000000000001,1.3714285714285714,82.6857142857143,,471.50000000000006,1.51,176.59999999999997,1.1999999999999997,69.3,3.9000000000000004
Reservoir-NorthWest,-165.08571428571432,-36.44285714285713,-144.0,-111.99999999999997,26.400000000000002,-7.685714285714287,7.200000000000001,0.0,-0.48571428571428593,,186.10000000000002,1.3499999999999999,34.0,1.1999999999999997,8.999999999999998,-0.19999999999999998
Reservoir-SouthEast,-50.71428571428572,-12.134285714285737,-122.3,-421.9999999999999,34.0,-9.714285714285714,85.48571428571432,15.82857142857143,91.60000000000001,,416.7000000000001,1.24,127.89999999999999,-0.29999999999999993,48.800000000000004,4.199999999999999
Reservoir-SouthWest,-108.17142857142858,-19.222857142857148,-156.0,-412.99999999999994,16.0,-12.085714285714284,74.14285714285714,2.971428571428571,65.02857142857141,,266.80000000000007,1.4999999999999991,143.29999999999998,2.9999999999999982,46.89999999999999,4.9
Eltham,-153.2,-7.8685714285714505,-263.59999999999997,-354.9999999999999,18.1,9.400000000000004,22.428571428571427,33.31428571428572,65.14285714285714,1591.5,-98.1,0.7899999999999997,-20.7,-0.5999999999999999,5.6,1.9999999999999996
Hurstbridge,-22.485714285714284,-1.5171428571428567,-41.6,-103.99999999999994,7.7,4.285714285714286,0.8571428571428574,0.0,5.142857142857143,1622.4,5.9000000000000075,0.8899999999999998,-2.6999999999999997,0.6000000000000001,0.8999999999999998,
Kinglake,48.37142857142858,0.14857142857142852,9.200000000000001,-128.99999999999994,17.7,21.285714285714292,0.0,,21.285714285714292,1568.1,41.0,0.32999999999999974,34.9,-2.0999999999999996,-1.4,0.5
PantonHill-StAndrews,-56.48571428571428,-0.18285714285714263,-85.70000000000003,-166.99999999999991,3.5,9.685714285714285,,,9.685714285714285,1086.8,-10.299999999999995,0.42999999999999977,-1.3,-1.5,-1.8999999999999997,0.6000000000000001
Plenty-Yarrambat,-85.25714285714285,-2.928571428571432,-133.70000000000002,-105.99999999999999,26.800000000000004,13.257142857142856,0.5142857142857142,0.8571428571428574,14.628571428571428,1483.9,25.89999999999999,0.75,10.999999999999996,1.8999999999999992,2.3999999999999995,0.6999999999999998
Research-NorthWarrandyte,-9.085714285714289,-0.1742857142857149,-40.6,-148.99999999999994,9.799999999999999,7.428571428571429,0.0,0.0,7.428571428571429,1569.9,30.999999999999993,0.6,17.4,0.6999999999999998,-1.8999999999999997,-3.3999999999999995
WattleGlen-DiamondCreek,-0.8,-0.03428571428571233,-81.9,-233.99999999999994,20.599999999999998,51.2,12.800000000000004,0.0,64.0,1890.9000000000003,147.4,0.9999999999999998,65.3,1.2999999999999994,6.7,-0.29999999999999993
Bundoora-North,-75.74285714285716,-16.06000000000002,-94.80000000000003,-198.99999999999994,49.5,5.628571428571429,26.34285714285714,0.0,31.97142857142858,961.0000000000002,199.79999999999998,0.8399999999999991,123.09999999999998,10.899999999999995,36.499999999999986,0.9
Bundoora-West,-11.714285714285717,-4.574285714285671,-79.8,-159.99999999999994,16.999999999999996,0.11428571428571425,9.914285714285715,25.4,35.42857142857144,1100.1000000000001,101.60000000000002,0.9899999999999998,7.699999999999998,2.0999999999999996,18.299999999999997,4.0
MillPark-North,-281.1142857142857,-34.54571428571428,-370.50000000000006,-329.9999999999999,54.599999999999994,6.485714285714287,8.97142857142857,13.514285714285716,28.971428571428575,1267.6,164.90000000000003,0.8699999999999996,-43.9,7.499999999999998,46.09999999999999,2.8999999999999995
MillPark-South,-228.79999999999998,-46.420000000000044,-272.79999999999995,-199.99999999999994,10.5,2.485714285714286,3.428571428571429,0.0,5.914285714285716,923.3000000000001,-27.699999999999996,0.8300000000000004,-67.89999999999999,-7.8,15.299999999999999,3.0
Thomastown,-325.7714285714286,-22.185714285714294,-302.90000000000003,-529.9999999999999,140.7,-3.171428571428572,54.828571428571436,0.0,51.657142857142844,1199.0,463.9,1.1099999999999992,30.69999999999999,0.20000000000000062,65.39999999999998,6.499999999999998
Wallan,1514.285714285715,2.9799999999999995,900.8000000000001,-451.9999999999999,199.2,470.08571428571435,29.342857142857145,0.0,499.42857142857144,1312.6000000000001,956.4000000000001,1.4199999999999993,523.3,25.999999999999993,83.39999999999999,0.19999999999999998
Whittlesea,975.8571428571429,3.2800000000000007,517.7,-72.99999999999999,123.39999999999999,268.77142857142854,9.742857142857144,0.0,278.5142857142857,1356.3000000000002,196.1,1.06,151.19999999999996,4.9,18.899999999999995,1.3
Epping-East,-162.37142857142857,-20.885714285714265,-211.9,-302.99999999999983,11.999999999999998,16.4,3.457142857142857,0.22857142857142856,20.085714285714282,1748.0,82.70000000000003,0.9099999999999999,23.299999999999994,7.0,33.1,0.0
Epping-South,-137.97142857142853,-8.69714285714285,-164.70000000000002,51.99999999999997,68.60000000000001,-0.942857142857143,11.228571428571428,1.9142857142857144,12.200000000000003,852.6999999999999,63.500000000000036,0.8899999999999998,-18.299999999999997,-1.0,17.1,2.9
Epping(Vic.)-West,13.771428571428572,1.868571428571444,-49.1,-380.9999999999999,131.00000000000003,42.97142857142857,43.114285714285714,0.0,86.08571428571429,994.5999999999998,282.5,0.6099999999999994,256.69999999999993,22.199999999999996,80.80000000000001,0.0
SouthMorang-North,-42.88571428571428,-3.128571428571432,-7.799999999999998,-251.99999999999991,45.79999999999999,37.228571428571435,7.600000000000001,,44.82857142857142,1257.5,254.30000000000004,0.9999999999999998,194.6,14.799999999999999,31.0,-0.19999999999999998
SouthMorang-South,-70.02857142857142,-9.048571428571401,-44.699999999999996,-225.99999999999994,46.9,21.771428571428572,21.42857142857143,0.0,43.2,1487.5,247.20000000000005,1.0299999999999994,53.4,6.3999999999999995,17.4,0.9999999999999998
Wollert,3363.0571428571425,62.39428571428573,2261.2000000000007,-1276.9999999999993,464.9000000000001,970.9428571428573,132.37142857142857,0.2571428571428571,1103.5714285714287,823.8000000000001,1940.8000000000004,2.729999999999999,1097.6999999999998,74.0,168.4,4.6
Doreen-North,239.68571428571434,25.38857142857141,178.3,-244.99999999999994,63.5,121.62857142857145,13.342857142857145,1.2857142857142854,136.25714285714284,,761.0999999999999,0.6100000000000001,407.4,26.400000000000006,77.0,2.6
Doreen-South,589.5428571428572,117.37428571428575,411.50000000000006,-362.99999999999994,66.9,210.5714285714286,13.542857142857144,,224.11428571428573,,373.7000000000001,0.8500000000000001,369.0,19.499999999999996,66.89999999999999,1.8
Lalor-East,-171.7142857142857,-51.66857142857143,-126.9,-231.99999999999991,41.3,0.05714285714285713,21.657142857142855,0.0,21.714285714285722,,246.4,1.3300000000000007,35.5,-1.0999999999999999,36.0,3.8999999999999995
Lalor-West,-13.285714285714286,-1.519999999999995,-65.20000000000002,-333.99999999999983,99.7,14.257142857142858,42.6,0.0,56.857142857142854,,312.20000000000005,1.3700000000000003,157.2,9.099999999999998,43.3,1.4000000000000001
Mernda-North,240.3142857142857,15.822857142857146,153.0,-342.99999999999994,64.9,109.82857142857145,29.428571428571427,5.714285714285714,144.97142857142853,,686.7999999999998,1.07,361.39999999999986,25.099999999999998,87.1,1.5999999999999999
Mernda-South,560.4285714285713,64.95142857142858,359.40000000000003,-140.99999999999997,96.89999999999999,176.28571428571428,12.485714285714286,,188.77142857142857,,654.9000000000001,1.0199999999999996,418.09999999999997,28.4,78.8,1.0
