shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"3-59-mjp-4.6.R","-37.8162184325732","144.964068055599","113","14553.33"
"3-59-mjp-4.6.R","-37.8179081530263","144.964850911164","114","14753.41"
"3-59-mjp-5.1.H","-37.8177174258525","144.964765269617","1","0.00"
"3-59-mjp-5.1.H","-37.8162184325732","144.964068055599","2","177.58"
"3-59-mjp-5.1.H","-37.8154190988943","144.963703788675","3","272.04"
"3-59-mjp-5.1.H","-37.8142471189227","144.963156659665","4","410.94"
"3-59-mjp-5.1.H","-37.813429571346","144.962781552701","5","507.64"
"3-59-mjp-5.1.H","-37.8105410257616","144.961463807192","6","849.05"
"3-59-mjp-5.1.H","-37.8103138733856","144.96135646623","7","876.01"
"3-59-mjp-5.1.H","-37.8065439180802","144.959620109872","8","1322.10"
"3-59-mjp-5.1.H","-37.8019381656593","144.957498070972","9","1867.12"
"3-59-mjp-5.1.H","-37.8015567017445","144.957326859792","10","1912.12"
"3-59-mjp-5.1.H","-37.8013726140438","144.95710478193","11","1940.40"
"3-59-mjp-5.1.H","-37.8009874074048","144.956717885988","12","1995.08"
"3-59-mjp-5.1.H","-37.7998080498511","144.955228516377","13","2180.34"
"3-59-mjp-5.1.H","-37.7988129654796","144.953972607116","14","2336.61"
"3-59-mjp-5.1.H","-37.7977538297186","144.952661715069","15","2501.34"
"3-59-mjp-5.1.H","-37.7975603315958","144.952417205998","16","2531.75"
"3-59-mjp-5.1.H","-37.7941235076115","144.948083120181","17","3071.25"
"3-59-mjp-5.1.H","-37.790438379378","144.94347242135","18","3647.49"
"3-59-mjp-5.1.H","-37.7899777016569","144.942894697438","19","3719.61"
"3-59-mjp-5.1.H","-37.7894061561435","144.942161077571","20","3810.14"
"3-59-mjp-5.1.H","-37.7883653086896","144.940872720274","21","3972.04"
"3-59-mjp-5.1.H","-37.7880278678314","144.940643624043","22","4014.62"
"3-59-mjp-5.1.H","-37.7871430358837","144.94003229381","23","4126.72"
"3-59-mjp-5.1.H","-37.7870423664752","144.939944247371","24","4140.33"
"3-59-mjp-5.1.H","-37.7857904836411","144.938957057105","25","4304.35"
"3-59-mjp-5.1.H","-37.7841469679782","144.937220012647","26","4542.47"
"3-59-mjp-5.1.H","-37.7825210021507","144.933915626889","27","4884.54"
"3-59-mjp-5.1.H","-37.782078096068","144.933326173173","28","4956.02"
"3-59-mjp-5.1.H","-37.7814830581411","144.932797737292","29","5036.86"
"3-59-mjp-5.1.H","-37.7814007968121","144.932731902998","30","5047.68"
"3-59-mjp-5.1.H","-37.7797639725804","144.931380950407","31","5264.99"
"3-59-mjp-5.2.H","-37.7776641696026","144.929838602887","1","0.00"
"3-59-mjp-5.2.H","-37.7767794858829","144.929238831946","2","111.61"
"3-59-mjp-5.2.H","-37.7757130560885","144.928553319895","3","244.62"
"3-59-mjp-5.2.H","-37.7749564653711","144.92806353647","4","339.12"
"3-59-mjp-5.2.H","-37.7745105144815","144.927814860841","5","393.31"
"3-59-mjp-5.2.H","-37.7730553639474","144.927060774388","6","568.16"
"3-59-mjp-5.2.H","-37.7729736988258","144.927028996154","7","577.66"
"3-59-mjp-5.2.H","-37.7724470794336","144.92680529231","8","639.43"
"3-59-mjp-5.2.H","-37.7706690576795","144.926139735814","9","845.61"
"3-59-mjp-5.2.H","-37.7689272617627","144.925484549312","10","1047.67"
"3-59-mjp-5.2.H","-37.7671586405203","144.92484149384","11","1252.30"
"3-59-mjp-5.2.H","-37.7666736437991","144.924934516652","12","1306.84"
"3-59-mjp-5.2.H","-37.7654254217866","144.925185094222","13","1447.37"
"3-59-mjp-5.2.H","-37.7640152664588","144.925451539163","14","1605.92"
"3-59-mjp-5.2.H","-37.763548083655","144.925532703693","15","1658.35"
"3-59-mjp-5.2.H","-37.762712398878","144.925669569196","16","1752.05"
"3-59-mjp-5.2.H","-37.7598732688702","144.926157526293","17","2070.65"
"3-59-mjp-5.2.H","-37.7582649471902","144.926429461667","18","2251.08"
"3-59-mjp-5.2.H","-37.7580942068565","144.926456931145","19","2270.22"
"3-59-mjp-5.2.H","-37.7561057988636","144.926126536429","20","2493.22"
"3-59-mjp-5.2.H","-37.7559430673162","144.92609702956","21","2511.50"
"3-59-mjp-5.2.H","-37.7556122761456","144.923177859724","22","2770.75"
"3-59-mjp-5.2.H","-37.7553660872909","144.920971421402","23","2966.65"
"3-59-mjp-5.2.H","-37.7550123437151","144.917780535331","24","3249.92"
"3-59-mjp-5.2.H","-37.7549917223142","144.917633559485","25","3263.05"
"3-59-mjp-5.2.H","-37.7549438782662","144.917475996799","26","3277.88"
"3-59-mjp-5.2.H","-37.7548882300386","144.917386754942","27","3287.88"
"3-59-mjp-5.2.H","-37.7547781367841","144.917276339545","28","3303.50"
"3-59-mjp-5.2.H","-37.7531445641472","144.916119047983","29","3511.70"
"3-59-mjp-5.2.H","-37.7527528352626","144.915880340029","30","3560.05"
"3-59-mjp-5.2.H","-37.7524882116914","144.915694816997","31","3593.69"
"3-59-mjp-5.2.H","-37.7506452482303","144.914418627031","32","3827.33"
"3-59-mjp-5.2.H","-37.7483550875137","144.912825932834","33","4117.94"
"3-59-mjp-5.2.H","-37.7482365859769","144.912749817622","34","4132.72"
"3-59-mjp-5.2.H","-37.7463757802006","144.911485620161","35","4367.60"
"3-59-mjp-5.2.H","-37.7447611766194","144.910384789589","36","4571.56"
"3-59-mjp-5.2.H","-37.7447065293792","144.9103522805","37","4578.28"
"3-59-mjp-5.2.H","-37.74448693435","144.910165529459","38","4607.70"
"3-59-mjp-5.2.H","-37.7443730117229","144.909839622621","39","4639.04"
"3-59-mjp-5.2.H","-37.7440903150078","144.909143961143","40","4707.81"
"3-59-mjp-5.2.H","-37.743750751514","144.908291025903","41","4791.77"
"3-59-mjp-5.2.H","-37.7428251220116","144.905899870483","42","5025.87"
"3-59-mjp-5.2.H","-37.7427592486464","144.905742849334","43","5041.49"
"3-59-mjp-5.2.H","-37.7416293539629","144.903017075015","44","5312.11"
"3-59-mjp-5.2.H","-37.7401509680871","144.899450131455","45","5666.22"
"3-59-mjp-5.2.H","-37.7388703380778","144.896365686483","46","5972.56"
"3-59-mjp-5.2.H","-37.7387189319328","144.89596145267","47","6011.89"
"3-59-mjp-5.2.H","-37.737423932653","144.89258249842","48","6342.07"
"3-59-mjp-5.2.H","-37.737329397566","144.892335533029","49","6366.20"
"3-59-mjp-5.2.H","-37.7364893942416","144.890214692879","50","6574.78"
"3-59-mjp-5.2.H","-37.7361875555892","144.889462987546","51","6648.91"
"3-59-mjp-5.2.H","-37.7361224737674","144.889351362173","52","6661.11"
"3-59-mjp-5.2.H","-37.7360489941937","144.889274017601","53","6671.74"
"3-59-mjp-5.2.H","-37.7359761241067","144.889230697916","54","6680.69"
"3-59-mjp-5.2.H","-37.7358764356644","144.889199487392","55","6692.11"
"3-59-mjp-5.2.H","-37.7349597355463","144.889338996381","56","6794.78"
"3-59-mjp-5.2.H","-37.7345103925135","144.889408493586","57","6845.12"
"3-59-mjp-5.2.H","-37.7340792668818","144.889488819542","58","6893.57"
"3-59-mjp-5.2.H","-37.7323901826448","144.88977506685","59","7083.07"
"3-59-mjp-5.2.H","-37.7299643350831","144.890184331121","60","7355.20"
"3-59-mjp-5.2.H","-37.7272058271683","144.890637042515","61","7664.51"
"3-59-mjp-5.2.H","-37.7256964747732","144.890895439227","62","7833.87"
"3-59-mjp-5.2.H","-37.7231174960535","144.891308962754","63","8122.94"
"3-59-mjp-5.2.H","-37.7222100001918","144.891459498458","64","8224.71"
"3-59-mjp-5.2.H","-37.7217070167833","144.891553178697","65","8281.25"
"3-59-mjp-5.2.H","-37.7198103497692","144.891822513537","66","8493.47"
"3-59-mjp-5.2.H","-37.7187679469831","144.891988203515","67","8610.29"
"3-59-mjp-5.2.H","-37.7184172740347","144.892032178512","68","8649.48"
"3-59-mjp-5.2.H","-37.717122059977","144.892170993803","69","8794.02"
"3-59-mjp-5.2.H","-37.7169234955284","144.892153933079","70","8816.15"
"3-59-mjp-5.2.H","-37.716688902194","144.89213789364","71","8842.27"
"3-59-mjp-5.2.H","-37.716001108425","144.891975879574","72","8920.07"
"3-59-mjp-5.2.H","-37.7153096632617","144.891609776187","73","9003.42"
"3-59-mjp-5.2.H","-37.7149809403767","144.891369524237","74","9045.64"
"3-59-mjp-5.2.H","-37.7138314215279","144.890585349843","75","9190.89"
"3-59-mjp-5.3.H","-37.8177174258525","144.964765269617","1","0.00"
"3-59-mjp-5.3.H","-37.8162184325732","144.964068055599","2","177.58"
"3-59-mjp-5.3.H","-37.8154190988943","144.963703788675","3","272.04"
"3-59-mjp-5.3.H","-37.8142471189227","144.963156659665","4","410.94"
"3-59-mjp-5.3.H","-37.813429571346","144.962781552701","5","507.64"
"3-59-mjp-5.3.H","-37.8105410257616","144.961463807192","6","849.05"
"3-59-mjp-5.3.H","-37.8103138733856","144.96135646623","7","876.01"
"3-59-mjp-5.3.H","-37.8065439180802","144.959620109872","8","1322.10"
"3-59-mjp-5.3.H","-37.8019381656593","144.957498070972","9","1867.12"
"3-59-mjp-5.3.H","-37.8015567017445","144.957326859792","10","1912.12"
"3-59-mjp-5.3.H","-37.8013726140438","144.95710478193","11","1940.40"
"3-59-mjp-5.3.H","-37.8009874074048","144.956717885988","12","1995.08"
"3-59-mjp-5.3.H","-37.7998080498511","144.955228516377","13","2180.34"
"3-59-mjp-5.3.H","-37.7988129654796","144.953972607116","14","2336.61"
"3-59-mjp-5.3.H","-37.7977538297186","144.952661715069","15","2501.34"
"3-59-mjp-5.3.H","-37.7975603315958","144.952417205998","16","2531.75"
"3-59-mjp-5.3.H","-37.7941235076115","144.948083120181","17","3071.25"
"3-59-mjp-5.3.H","-37.790438379378","144.94347242135","18","3647.49"
"3-59-mjp-5.3.H","-37.7899777016569","144.942894697438","19","3719.61"
"3-59-mjp-5.3.H","-37.7894061561435","144.942161077571","20","3810.14"
"3-59-mjp-5.3.H","-37.7883653086896","144.940872720274","21","3972.04"
"3-59-mjp-5.3.H","-37.7880278678314","144.940643624043","22","4014.62"
"3-59-mjp-5.3.H","-37.7871430358837","144.94003229381","23","4126.72"
"3-59-mjp-5.3.H","-37.7870423664752","144.939944247371","24","4140.33"
"3-59-mjp-5.3.H","-37.7857904836411","144.938957057105","25","4304.35"
"3-59-mjp-5.3.H","-37.7841469679782","144.937220012647","26","4542.47"
"3-59-mjp-5.3.H","-37.7825210021507","144.933915626889","27","4884.54"
"3-59-mjp-5.3.H","-37.782078096068","144.933326173173","28","4956.02"
"3-59-mjp-5.3.H","-37.7814830581411","144.932797737292","29","5036.86"
"3-59-mjp-5.3.H","-37.7814007968121","144.932731902998","30","5047.68"
"3-59-mjp-5.3.H","-37.7797639725804","144.931380950407","31","5264.99"
"3-59-mjp-5.3.H","-37.7793798833682","144.931062390628","32","5316.06"
"3-59-mjp-5.3.H","-37.7788224606159","144.930623774101","33","5389.05"
"3-59-mjp-5.3.H","-37.7776641696026","144.929838602887","34","5535.17"
"3-59-mjp-5.3.H","-37.7767794858829","144.929238831946","35","5646.77"
"3-59-mjp-5.3.H","-37.7757130560885","144.928553319895","36","5779.78"
"3-59-mjp-5.3.H","-37.7749564653711","144.92806353647","37","5874.28"
"3-59-mjp-5.3.H","-37.7745105144815","144.927814860841","38","5928.47"
"3-59-mjp-5.3.H","-37.7730553639474","144.927060774388","39","6103.33"
"3-59-mjp-5.3.H","-37.7729736988258","144.927028996154","40","6112.83"
"3-59-mjp-5.3.H","-37.7724470794336","144.92680529231","41","6174.60"
"3-59-mjp-5.3.H","-37.7706690576795","144.926139735814","42","6380.78"
"3-59-mjp-5.3.H","-37.7689272617627","144.925484549312","43","6582.84"
"3-59-mjp-5.3.H","-37.7671586405203","144.92484149384","44","6787.46"
"3-59-mjp-5.3.H","-37.7666736437991","144.924934516652","45","6842.01"
"3-59-mjp-5.3.H","-37.7654254217866","144.925185094222","46","6982.54"
"3-59-mjp-5.3.H","-37.7640152664588","144.925451539163","47","7141.08"
"3-59-mjp-5.3.H","-37.763548083655","144.925532703693","48","7193.52"
"3-59-mjp-5.3.H","-37.762712398878","144.925669569196","49","7287.22"
"3-59-mjp-5.3.H","-37.7598732688702","144.926157526293","50","7605.81"
"3-59-mjp-5.3.H","-37.7582649471902","144.926429461667","51","7786.24"
"3-59-mjp-5.3.H","-37.7580942068565","144.926456931145","52","7805.38"
"3-59-mjp-5.3.H","-37.7561057988636","144.926126536429","53","8028.38"
"3-59-mjp-5.3.H","-37.7559430673162","144.92609702956","54","8046.66"
"3-59-mjp-5.3.H","-37.7556122761456","144.923177859724","55","8305.92"
"3-59-mjp-5.3.H","-37.7553660872909","144.920971421402","56","8501.82"
"3-59-mjp-5.3.H","-37.7550123437151","144.917780535331","57","8785.09"
"3-59-mjp-5.3.H","-37.7549917223142","144.917633559485","58","8798.21"
"3-59-mjp-5.3.H","-37.7549438782662","144.917475996799","59","8813.05"
"3-59-mjp-5.3.H","-37.7548882300386","144.917386754942","60","8823.04"
"3-59-mjp-5.3.H","-37.7547781367841","144.917276339545","61","8838.67"
"3-59-mjp-5.3.H","-37.7531445641472","144.916119047983","62","9046.86"
"3-59-mjp-5.3.H","-37.7527528352626","144.915880340029","63","9095.21"
"3-59-mjp-5.3.H","-37.7524882116914","144.915694816997","64","9128.86"
"3-59-mjp-5.3.H","-37.7506452482303","144.914418627031","65","9362.49"
"3-59-mjp-5.3.H","-37.7483550875137","144.912825932834","66","9653.11"
"3-59-mjp-5.3.H","-37.7482365859769","144.912749817622","67","9667.89"
"3-59-mjp-5.3.H","-37.7463757802006","144.911485620161","68","9902.76"
"3-59-mjp-5.3.H","-37.7447611766194","144.910384789589","69","10106.73"
"3-59-mjp-5.3.H","-37.7447065293792","144.9103522805","70","10113.44"
"3-59-mjp-5.3.H","-37.74448693435","144.910165529459","71","10142.87"
"3-59-mjp-5.3.H","-37.7443730117229","144.909839622621","72","10174.20"
"3-59-mjp-5.3.H","-37.7440903150078","144.909143961143","73","10242.97"
"3-59-mjp-5.3.H","-37.743750751514","144.908291025903","74","10326.94"
"3-59-mjp-5.3.H","-37.7428251220116","144.905899870483","75","10561.03"
"3-59-mjp-5.3.H","-37.7427592486464","144.905742849334","76","10576.66"
"3-59-mjp-5.3.H","-37.7416293539629","144.903017075015","77","10847.27"
"3-59-mjp-5.3.H","-37.7401509680871","144.899450131455","78","11201.39"
"3-59-mjp-5.3.H","-37.7388703380778","144.896365686483","79","11507.72"
"3-59-mjp-5.3.H","-37.7387189319328","144.89596145267","80","11547.05"
"3-59-mjp-5.3.H","-37.737423932653","144.89258249842","81","11877.23"
"3-59-mjp-5.3.H","-37.737329397566","144.892335533029","82","11901.36"
"3-59-mjp-5.3.H","-37.7364893942416","144.890214692879","83","12109.94"
"3-59-mjp-5.3.H","-37.7361875555892","144.889462987546","84","12184.08"
"3-59-mjp-5.3.H","-37.7361224737674","144.889351362173","85","12196.27"
"3-59-mjp-5.3.H","-37.7360489941937","144.889274017601","86","12206.90"
"3-59-mjp-5.3.H","-37.7359761241067","144.889230697916","87","12215.86"
"3-59-mjp-5.3.H","-37.7358764356644","144.889199487392","88","12227.28"
"3-59-mjp-5.3.H","-37.7349597355463","144.889338996381","89","12329.94"
"3-59-mjp-5.3.H","-37.7345103925135","144.889408493586","90","12380.28"
"3-59-mjp-5.3.H","-37.7340792668818","144.889488819542","91","12428.74"
"3-59-mjp-5.3.H","-37.7323901826448","144.88977506685","92","12618.24"
"3-59-mjp-5.3.H","-37.7299643350831","144.890184331121","93","12890.37"
"3-59-mjp-5.3.H","-37.7272058271683","144.890637042515","94","13199.67"
"3-59-mjp-5.3.H","-37.7256964747732","144.890895439227","95","13369.04"
"3-59-mjp-5.3.H","-37.7231174960535","144.891308962754","96","13658.10"
"3-59-mjp-5.3.H","-37.7222100001918","144.891459498458","97","13759.88"
"3-59-mjp-5.3.H","-37.7217070167833","144.891553178697","98","13816.41"
"3-59-mjp-5.3.H","-37.7198103497692","144.891822513537","99","14028.64"
"3-59-mjp-5.3.H","-37.7187679469831","144.891988203515","100","14145.46"
"3-59-mjp-5.3.H","-37.7184172740347","144.892032178512","101","14184.64"
"3-59-mjp-5.3.H","-37.717122059977","144.892170993803","102","14329.18"
"3-59-mjp-5.3.H","-37.7169234955284","144.892153933079","103","14351.31"
"3-59-mjp-5.3.H","-37.716688902194","144.89213789364","104","14377.44"
"3-59-mjp-5.3.H","-37.716001108425","144.891975879574","105","14455.23"
"3-59-mjp-5.3.H","-37.7153096632617","144.891609776187","106","14538.59"
"3-59-mjp-5.3.H","-37.7149809403767","144.891369524237","107","14580.81"
"3-59-mjp-5.3.H","-37.7138314215279","144.890585349843","108","14726.05"
"3-59-mjp-5.4.R","-37.7811630199768","144.932534149979","1","0.00"
"3-59-mjp-5.4.R","-37.7814830581411","144.932797737292","2","42.46"
"3-59-mjp-5.4.R","-37.782078096068","144.933326173173","3","123.30"
"3-59-mjp-5.4.R","-37.782493183729","144.933870983383","4","189.80"
"3-59-mjp-5.4.R","-37.7825302085935","144.933926725061","5","196.20"
"3-59-mjp-5.4.R","-37.7827805736301","144.93432851822","6","241.17"
"3-59-mjp-5.4.R","-37.7840158950765","144.93693978743","7","508.62"
"3-59-mjp-5.4.R","-37.7841095470403","144.937141569522","8","529.18"
"3-59-mjp-5.4.R","-37.7843348668505","144.937657626745","9","580.99"
"3-59-mjp-5.4.R","-37.7846478740018","144.938034991361","10","629.07"
"3-59-mjp-5.4.R","-37.7850229383627","144.938353859814","11","679.31"
"3-59-mjp-5.4.R","-37.7859275804661","144.939066798906","12","797.82"
"3-59-mjp-5.4.R","-37.7870423664752","144.939944247371","13","943.80"
"3-59-mjp-5.4.R","-37.7871430358837","144.94003229381","14","957.41"
"3-59-mjp-5.4.R","-37.7883106690277","144.940840170725","15","1105.39"
"3-59-mjp-5.4.R","-37.7883653086896","144.940872720274","16","1112.10"
"3-59-mjp-5.4.R","-37.7894061561435","144.942161077571","17","1274.00"
"3-59-mjp-5.4.R","-37.7899777016569","144.942894697438","18","1364.53"
"3-59-mjp-5.4.R","-37.790419769975","144.943438869992","19","1433.11"
"3-59-mjp-5.4.R","-37.7936168248895","144.947449831344","20","1933.70"
"3-59-mjp-5.4.R","-37.7943080067618","144.948327855798","21","2042.60"
"3-59-mjp-5.4.R","-37.7975143075376","144.952361692463","22","2545.33"
"3-59-mjp-5.4.R","-37.7977538297186","144.952661715069","23","2582.80"
"3-59-mjp-5.4.R","-37.7988129654796","144.953972607116","24","2747.53"
"3-59-mjp-5.4.R","-37.799513109127","144.954850505501","25","2857.13"
"3-59-mjp-5.4.R","-37.8009874074048","144.956717885988","26","3089.06"
"3-59-mjp-5.4.R","-37.8013726140438","144.95710478193","27","3143.74"
"3-59-mjp-5.4.R","-37.8015567017445","144.957326859792","28","3172.02"
"3-59-mjp-5.4.R","-37.802165321165","144.957605388991","29","3243.99"
"3-59-mjp-5.4.R","-37.8062895450827","144.959502170875","30","3731.92"
"3-59-mjp-5.4.R","-37.806907364094","144.95979183919","31","3805.18"
"3-59-mjp-5.4.R","-37.8103138733856","144.96135646623","32","4208.13"
"3-59-mjp-5.4.R","-37.8111222209984","144.961720437193","33","4303.54"
"3-59-mjp-5.4.R","-37.8140563906523","144.963071026339","34","4650.70"
"3-59-mjp-5.4.R","-37.8142471189227","144.963156659665","35","4673.21"
"3-59-mjp-5.4.R","-37.8159458522478","144.963939227892","36","4874.22"
"3-59-mjp-5.4.R","-37.8162184325732","144.964068055599","37","4906.57"
"3-59-mjp-5.4.R","-37.8179081530263","144.964850911164","38","5106.65"
"3-59-mjp-5.5.R","-37.7138314215279","144.890585349843","1","0.00"
"3-59-mjp-5.5.R","-37.7149809403767","144.891369524237","2","145.25"
"3-59-mjp-5.5.R","-37.7153096632617","144.891609776187","3","187.47"
"3-59-mjp-5.5.R","-37.716001108425","144.891975879574","4","270.82"
"3-59-mjp-5.5.R","-37.716688902194","144.89213789364","5","348.62"
"3-59-mjp-5.5.R","-37.7169234955284","144.892153933079","6","374.74"
"3-59-mjp-5.5.R","-37.717122059977","144.892170993803","7","396.87"
"3-59-mjp-5.5.R","-37.7183722379507","144.892033455176","8","536.41"
"3-59-mjp-5.5.R","-37.7187679469831","144.891988203515","9","580.59"
"3-59-mjp-5.5.R","-37.7198103497692","144.891822513537","10","697.42"
"3-59-mjp-5.5.R","-37.7217070167833","144.891553178697","11","909.64"
"3-59-mjp-5.5.R","-37.7222100001918","144.891459498458","12","966.17"
"3-59-mjp-5.5.R","-37.7230546485324","144.891322090621","13","1060.87"
"3-59-mjp-5.5.R","-37.7256964747732","144.890895439227","14","1357.01"
"3-59-mjp-5.5.R","-37.7273227177022","144.890622379661","15","1539.43"
"3-59-mjp-5.5.R","-37.7299012847642","144.890186120759","16","1828.71"
"3-59-mjp-5.5.R","-37.7323541539156","144.889776089789","17","2103.83"
"3-59-mjp-5.5.R","-37.7340792668818","144.889488819542","18","2297.31"
"3-59-mjp-5.5.R","-37.7345103925135","144.889408493586","19","2345.77"
"3-59-mjp-5.5.R","-37.7352473556691","144.889296785955","20","2428.30"
"3-59-mjp-5.5.R","-37.7358764356644","144.889199487392","21","2498.77"
"3-59-mjp-5.5.R","-37.7359761241067","144.889230697916","22","2510.19"
"3-59-mjp-5.5.R","-37.7360489941937","144.889274017601","23","2519.15"
"3-59-mjp-5.5.R","-37.7361224737674","144.889351362173","24","2529.78"
"3-59-mjp-5.5.R","-37.7361875555892","144.889462987546","25","2541.97"
"3-59-mjp-5.5.R","-37.7373197817206","144.89230176308","26","2821.55"
"3-59-mjp-5.5.R","-37.737329397566","144.892335533029","27","2824.71"
"3-59-mjp-5.5.R","-37.7386528432405","144.895793107436","28","3162.49"
"3-59-mjp-5.5.R","-37.7388703380778","144.896365686483","29","3218.35"
"3-59-mjp-5.5.R","-37.7400944981112","144.899315551883","30","3511.29"
"3-59-mjp-5.5.R","-37.7415632750024","144.902848716553","31","3862.28"
"3-59-mjp-5.5.R","-37.7427500397689","144.905731760497","32","4148.07"
"3-59-mjp-5.5.R","-37.7428251220116","144.905899870483","33","4165.05"
"3-59-mjp-5.5.R","-37.743750751514","144.908291025903","34","4399.14"
"3-59-mjp-5.5.R","-37.7440050220572","144.908908040688","35","4460.32"
"3-59-mjp-5.5.R","-37.7443730117229","144.909839622621","36","4551.88"
"3-59-mjp-5.5.R","-37.74448693435","144.910165529459","37","4583.21"
"3-59-mjp-5.5.R","-37.7447065293792","144.9103522805","38","4612.64"
"3-59-mjp-5.5.R","-37.7465126991944","144.911583911798","39","4840.81"
"3-59-mjp-5.5.R","-37.7481362999516","144.912684540042","40","5045.65"
"3-59-mjp-5.5.R","-37.7482365859769","144.912749817622","41","5058.19"
"3-59-mjp-5.5.R","-37.7502711291563","144.914156741862","42","5316.03"
"3-59-mjp-5.5.R","-37.7526979886945","144.915836479277","43","5623.65"
"3-59-mjp-5.5.R","-37.7527528352626","144.915880340029","44","5630.87"
"3-59-mjp-5.5.R","-37.7531445641472","144.916119047983","45","5679.22"
"3-59-mjp-5.5.R","-37.7547781367841","144.917276339545","46","5887.42"
"3-59-mjp-5.5.R","-37.7548790221789","144.917375662869","47","5901.63"
"3-59-mjp-5.5.R","-37.7549438782662","144.917475996799","48","5913.03"
"3-59-mjp-5.5.R","-37.7549727050403","144.917577341195","49","5922.50"
"3-59-mjp-5.5.R","-37.7549917223142","144.917633559485","50","5927.87"
"3-59-mjp-5.5.R","-37.7550123437151","144.917780535331","51","5940.99"
"3-59-mjp-5.5.R","-37.7552802116782","144.920190650721","52","6154.96"
"3-59-mjp-5.5.R","-37.7555686460899","144.922747764378","53","6382.05"
"3-59-mjp-5.5.R","-37.7559108522078","144.925802817121","54","6653.31"
"3-59-mjp-5.5.R","-37.7559430673162","144.92609702956","55","6679.42"
"3-59-mjp-5.5.R","-37.7579314753987","144.92642742296","56","6902.42"
"3-59-mjp-5.5.R","-37.7580942068565","144.926456931145","57","6920.70"
"3-59-mjp-5.5.R","-37.7597295507297","144.926184242446","58","7104.12"
"3-59-mjp-5.5.R","-37.7625148366989","144.925709143401","59","7416.63"
"3-59-mjp-5.5.R","-37.763548083655","144.925532703693","60","7532.56"
"3-59-mjp-5.5.R","-37.7643027020248","144.925398100058","61","7617.30"
"3-59-mjp-5.5.R","-37.7654254217866","144.925185094222","62","7743.54"
"3-59-mjp-5.5.R","-37.7669340568991","144.924881828546","63","7913.40"
"3-59-mjp-5.5.R","-37.7671586405203","144.92484149384","64","7938.62"
"3-59-mjp-5.5.R","-37.7689272617627","144.925484549312","65","8143.24"
"3-59-mjp-5.5.R","-37.7706146141195","144.926118551601","66","8338.97"
"3-59-mjp-5.5.R","-37.7724470794336","144.92680529231","67","8551.48"
"3-59-mjp-5.5.R","-37.7730553639474","144.927060774388","68","8622.75"
"3-59-mjp-5.5.R","-37.7745105144815","144.927814860841","69","8797.61"
"3-59-mjp-5.5.R","-37.7749564653711","144.92806353647","70","8851.80"
"3-59-mjp-5.5.R","-37.7755763494123","144.928466308038","71","8929.28"
"3-59-mjp-5.5.R","-37.7767794858829","144.929238831946","72","9079.31"
"3-59-mjp-5.5.R","-37.777500042825","144.929729643969","73","9170.31"
"3-59-mjp-5.5.R","-37.7788224606159","144.930623774101","74","9337.03"
"3-59-mjp-5.5.R","-37.7793798833682","144.931062390628","75","9410.02"
"3-59-mjp-5.5.R","-37.7794713522368","144.931139318712","76","9422.24"
"3-59-mjp-5.6.R","-37.7138314215279","144.890585349843","1","0.00"
"3-59-mjp-5.6.R","-37.7149809403767","144.891369524237","2","145.25"
"3-59-mjp-5.6.R","-37.7153096632617","144.891609776187","3","187.47"
"3-59-mjp-5.6.R","-37.716001108425","144.891975879574","4","270.82"
"3-59-mjp-5.6.R","-37.716688902194","144.89213789364","5","348.62"
"3-59-mjp-5.6.R","-37.7169234955284","144.892153933079","6","374.74"
"3-59-mjp-5.6.R","-37.717122059977","144.892170993803","7","396.87"
"3-59-mjp-5.6.R","-37.7183722379507","144.892033455176","8","536.41"
"3-59-mjp-5.6.R","-37.7187679469831","144.891988203515","9","580.59"
"3-59-mjp-5.6.R","-37.7198103497692","144.891822513537","10","697.42"
"3-59-mjp-5.6.R","-37.7217070167833","144.891553178697","11","909.64"
"3-59-mjp-5.6.R","-37.7222100001918","144.891459498458","12","966.17"
"3-59-mjp-5.6.R","-37.7230546485324","144.891322090621","13","1060.87"
"3-59-mjp-5.6.R","-37.7256964747732","144.890895439227","14","1357.01"
"3-59-mjp-5.6.R","-37.7273227177022","144.890622379661","15","1539.43"
"3-59-mjp-5.6.R","-37.7299012847642","144.890186120759","16","1828.71"
"3-59-mjp-5.6.R","-37.7323541539156","144.889776089789","17","2103.83"
"3-59-mjp-5.6.R","-37.7340792668818","144.889488819542","18","2297.31"
"3-59-mjp-5.6.R","-37.7345103925135","144.889408493586","19","2345.77"
"3-59-mjp-5.6.R","-37.7352473556691","144.889296785955","20","2428.30"
"3-59-mjp-5.6.R","-37.7358764356644","144.889199487392","21","2498.77"
"3-59-mjp-5.6.R","-37.7359761241067","144.889230697916","22","2510.19"
"3-59-mjp-5.6.R","-37.7360489941937","144.889274017601","23","2519.15"
"3-59-mjp-5.6.R","-37.7361224737674","144.889351362173","24","2529.78"
"3-59-mjp-5.6.R","-37.7361875555892","144.889462987546","25","2541.97"
"3-59-mjp-5.6.R","-37.7373197817206","144.89230176308","26","2821.55"
"3-59-mjp-5.6.R","-37.737329397566","144.892335533029","27","2824.71"
"3-59-mjp-5.6.R","-37.7386528432405","144.895793107436","28","3162.49"
"3-59-mjp-5.6.R","-37.7388703380778","144.896365686483","29","3218.35"
"3-59-mjp-5.6.R","-37.7400944981112","144.899315551883","30","3511.29"
