population,population_density,percentage_working_population,internal_arrivals,nBusiness,nHouses,nTownhouses,nApartments,nDwellings,median_income,nJob,percentage_year_12,nEmployed,nUnEmployed,nRented,nHomeless,year,region,median
17558.57142857148,3534.976190476198,14254.399999999994,5691.0,1923.4000000000233,2667.2952380952374,1262.1333333333387,4000.2857142857974,7993.714285714203,47085.0,17740.600000000093,70.07333333333327,8806.866666666581,759.5333333333328,3795.0666666667094,284.13333333333367,2018,Footscray,400.0
17838.742857142934,3591.379047619048,14212.799999999988,5052.0,2034.000000000029,2673.2095238095226,1282.9333333333416,4372.428571428638,8392.571428571362,48992.89999999991,18416.200000000186,71.29333333333307,9183.466666666558,770.1333333333314,3947.266666666721,285.53333333333376,2019,Footscray,400.0
18118.914285714272,3647.7819047619123,14171.199999999997,4413.0,2144.600000000035,2679.1238095238077,1303.7333333333372,4744.5714285714785,8791.428571428522,50900.799999999814,19091.800000000047,72.51333333333332,9560.066666666535,780.7333333333336,4099.466666666733,286.93333333333385,2020,Footscray,400.0
18399.085714285728,3704.184761904762,14129.599999999991,3774.0,2255.2000000000116,2685.038095238093,1324.5333333333401,5116.714285714319,9190.285714285681,52808.700000000186,19767.40000000014,73.73333333333312,9936.666666666628,791.3333333333321,4251.666666666686,288.3333333333335,2021,Footscray,380.0
18679.257142857183,3760.5876190476265,14088.0,3135.0,2365.8000000000175,2690.95238095238,1345.3333333333358,5488.8571428571595,9589.14285714284,54716.60000000009,20443.0,74.95333333333338,10313.266666666605,801.9333333333343,4403.866666666698,289.7333333333336,2022,Footscray,420.0
18959.428571428638,3816.9904761904763,14046.399999999994,2496.0,2476.4000000000233,2696.866666666665,1366.1333333333387,5861.0,9988.0,56624.5,21118.600000000093,76.17333333333318,10689.866666666581,812.5333333333328,4556.066666666709,291.13333333333367,2023,Footscray,500.0
19239.599999999977,3873.3933333333407,14004.799999999988,1857.0,2587.000000000029,2702.78095238095,1386.9333333333416,6233.142857142957,10386.857142857043,58532.39999999991,21794.200000000186,77.39333333333298,11066.466666666558,823.1333333333314,4708.266666666721,292.53333333333376,2024,Footscray,-1.0
19519.771428571432,3929.7961904761905,13963.199999999997,1218.0,2697.600000000035,2708.695238095237,1407.7333333333372,6605.285714285797,10785.714285714203,60440.299999999814,22469.800000000047,78.61333333333323,11443.066666666535,833.7333333333336,4860.466666666733,293.93333333333385,2025,Footscray,-1.0
19799.942857142887,3986.199047619055,13921.599999999991,579.0,2808.2000000000116,2714.609523809522,1428.5333333333401,6977.428571428638,11184.571428571362,62348.200000000186,23145.40000000014,79.83333333333303,11819.666666666628,844.3333333333321,5012.666666666686,295.3333333333335,2026,Footscray,-1.0
13420.961904761905,2443.110476190476,12386.0,11971.0,69.5,1731.3428571428576,1232.676190476188,209.33333333334303,3173.3523809523904,32839.700000000186,5278.0,58.71666666666647,3805.666666666686,280.16666666666606,312.16666666665697,2.199999999999818,2001,Maribyrnong,175.0
13405.64761904762,2440.321904761905,12256.399999999994,11483.0,69.5,1739.0,1260.3333333333358,316.33333333334303,3315.666666666686,34015.200000000186,5681.79999999993,59.58666666666659,3985.4666666666744,288.2666666666664,396.06666666665114,2.199999999999818,2002,Maribyrnong,180.0
13390.333333333336,2437.5333333333338,12126.799999999988,10995.0,69.5,1746.6571428571424,1287.9904761904763,423.33333333334303,3457.9809523809818,35190.700000000186,6085.599999999977,60.45666666666648,4165.266666666663,296.3666666666668,479.9666666666453,4.899999999999636,2003,Maribyrnong,185.0
13375.019047619047,2434.7447619047625,11997.199999999983,10507.0,69.5,1754.3142857142866,1315.647619047617,530.333333333343,3600.2952380952775,36366.200000000186,6489.400000000023,61.3266666666666,4345.066666666651,304.46666666666715,563.8666666666395,7.599999999999454,2004,Maribyrnong,190.0
13359.704761904763,2431.9561904761904,11867.599999999977,10019.0,69.5,1761.971428571429,1343.3047619047575,637.333333333343,3742.609523809515,37541.700000000186,6893.199999999953,62.19666666666649,4524.8666666666395,312.5666666666675,647.7666666666337,10.299999999999272,2005,Maribyrnong,200.0
13344.390476190478,2429.167619047619,11738.0,9531.0,69.5,1769.6285714285714,1370.9619047619053,744.333333333343,3884.9238095238106,38717.200000000186,7297.0,63.066666666666606,4704.666666666686,320.66666666666606,731.666666666657,13.0,2006,Maribyrnong,220.0
13329.076190476193,2426.379047619048,11608.399999999994,9043.0,69.5,1777.2857142857138,1398.619047619046,851.333333333343,4027.2380952381063,39892.700000000186,7700.79999999993,63.9366666666665,4884.466666666674,328.7666666666664,815.5666666666511,15.699999999999818,2007,Maribyrnong,255.0
13313.761904761905,2423.5904761904767,11478.799999999988,8555.0,69.5,1784.942857142858,1426.2761904761865,958.333333333343,4169.552380952402,41068.200000000186,8104.599999999977,64.80666666666662,5064.266666666663,336.8666666666668,899.4666666666453,18.399999999999636,2008,Maribyrnong,300.0
13298.44761904762,2420.8019047619055,11349.199999999983,8067.0,161.0,1792.6000000000004,1453.9333333333343,1065.333333333343,4311.866666666698,42243.700000000186,8508.400000000023,65.6766666666665,5244.066666666651,344.96666666666715,983.3666666666395,21.099999999999454,2009,Maribyrnong,300.0
13283.133333333335,2418.0133333333333,11219.599999999977,7579.0,252.5,1800.2571428571428,1481.5904761904749,1172.333333333343,4454.180952380993,43419.200000000186,8912.199999999953,66.54666666666662,5423.8666666666395,353.0666666666675,1067.2666666666337,23.799999999999272,2010,Maribyrnong,318.0
13267.81904761905,2415.224761904762,11090.0,7091.0,344.0,1807.9142857142851,1509.2476190476154,1279.333333333343,4596.495238095231,44594.700000000186,9316.0,67.41666666666652,5603.666666666686,361.16666666666606,1151.166666666657,26.5,2011,Maribyrnong,322.0
