property_url,name,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc,post_code,region,matched_region_x,Children enrolled in a preschool or preschool program (no.),Estimated resident population (no.),Land area (ha),Median monthly household mortgage payment ($),Median price of established house transfers ($),Median total income (excl. Government pensions and allowances) ($),Median weekly household rental payment ($),Number of jobs,Working age population (aged 15-64 years) (%),matched_region_y,avg_crime_count,region_encoded,property_type_House,property_type_New Apartments / Off the Plan,property_type_New House & Land,property_type_Studio,property_type_Terrace,property_type_Townhouse,property_type_Villa,nearest_station_index,haversine_distance,property_coords,station_coords,nearest_station_name,property_index,route_distance_m,route_duration_s,distance_to_hospital,nearest_hospital_name,distance_to_police_station,nearest_police_station_name,distance_to_fire_station,nearest_fire_station_name,distance_to_university_college,nearest_university_college_name,distance_to_melbourne_central,"distance_to_the_university_of_melbourne,_parkville_campus",distance_to_la_trobe_university_(bundoora_campus),"distance_to_monash_university,_clayton_campus",distance_to_deakin_university_-_burwood_campus,distance_to_shop,nearest_shop_name,kindergarten_count_within_1000m,secondary_primary_school_count_within_3000m,restaurant_bar_count_within_1000m,cinema_theatre_count_within_3000m,shop_count_within_1000m,park_count_within_1000m
https://www.domain.com.au/19-durack-circuit-taylors-hill-vic-3037-16379549,"19 Durack Circuit, Taylors Hill VIC 3037",510.0,-37.7159791,144.7550426,3,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3037,Taylors Hill,Taylors Hill,301.0,19892.0,596.8,2000.0,836000.0,56042.0,400.0,14751.0,68.0,Taylors Hill,187.2,260,0,0,0,0,0,1,0,464,2358.1997858828095,"[144.7550426, -37.7159791]","[144.77418045437, -37.7011287184617]",Watergardens Railway Station (Sydenham),900,4450.36,489.43,4609.76665783273,Keilor Downs Surgery,4722.886144225626,Keilor Downs,2752.8526629151706,CFA,4908.483174378152,Ames,20371.524888425196,21080.23619211232,25948.51030808326,34515.3480901275,39899.05429498284,839.6011142547442,Watervale Shopping Centre,1,18,2,1,2,17
https://www.domain.com.au/402-harvest-home-road-epping-vic-3076-17118557,"402 Harvest Home Road, Epping VIC 3076",485.0,-37.6221712,145.0012952,3,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3076,Epping,Epping  East,210.0,13354.0,776.9,1708.0,665000.0,50749.0,360.0,9847.0,65.8,Epping,58.2,107,0,0,0,0,0,1,0,469,4244.077065288172,"[145.0012952, -37.6221712]","[145.031067771128, -37.6521866570244]",Epping Railway Station (Epping),901,6139.62,655.84,3126.173043555169,Epping Private Hospital,6536.629429935068,Craigieburn Police Station,2734.4148323952822,CFA Epping Fire Station,4354.9789819057605,Northern Melbourne Institute of TAFE (Epping Campus),11483.850410325462,20318.582406049452,21185.556699794626,26579.137644561913,34261.2887684098,456.9750140388664,Coles,0,9,0,0,1,25
https://www.domain.com.au/3-2-princes-street-abbotsford-vic-3067-17117223,"3/2 Princes Street, Abbotsford VIC 3067",620.0,-37.8092716,144.9998449,2,1,1,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3067,Abbotsford,Abbotsford,56.0,10008.0,174.1,2167.0,1264000.0,67457.0,425.0,10466.0,82.8,Abbotsford,52.8,0,0,0,0,0,0,1,0,288,606.4579761142588,"[144.9998449, -37.8092716]","[144.992962325195, -37.8096943003706]",19-North Richmond Railway Station/Victoria St (Abbotsford),902,1215.08,197.75,624.960069440101,The Melbourne Clinic,810.040383547549,Collingwood Police Station,355.3981685527894,Fire Station No. 10,1596.0425315459254,Melbourne Polytechnic (Collingwood Campus),3232.1973998134895,3620.5572202228427,10644.78376639471,11069.40468931482,16482.890011729774,199.92202534675087,Tân Hung Asian Grocery,1,31,41,19,9,22
https://www.domain.com.au/3-18-gale-street-canadian-vic-3350-17118531,"3/18 Gale Street, Canadian VIC 3350",380.0,-37.5797734,143.8743468,3,1,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3350,Canadian,Canadian  Mount Clear,186.0,12433.0,2227.3,1387.0,535000.0,50971.0,295.0,8473.0,64.4,Canadian,560.4,57,0,0,0,0,0,1,0,67,2676.814981557408,"[143.8743468, -37.5797734]","[143.859457427768, -37.5587914824464]",Ballarat Railway Station (Ballarat Central),903,4537.6,506.59,3333.562363350549,Ballarat Base Hospital,2180.028777152913,Ballarat Police Station,723.0738958265329,Fire Brigade,2171.464904756455,Federation University Australia (SMB Campus),98643.21060618712,99161.93924111975,104642.20222227505,112826.22860562555,116900.69042480667,2009.0698870362849,Woolworths,0,8,3,4,0,16
https://www.domain.com.au/7-bronx-walk-wollert-vic-3750-17118176,"7 Bronx Walk, Wollert VIC 3750",525.0,-37.6148709,145.0087961,3,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3750,Wollert,Wollert,630.0,30758.0,5389.2,2000.0,700000.0,51609.0,391.0,14489.0,66.2,Wollert,46.6,286,0,0,0,0,0,1,0,469,4589.472385942764,"[145.0087961, -37.6148709]","[145.031067771128, -37.6521866570244]",Epping Railway Station (Epping),904,7098.1,791.43,3858.7231538555798,Epping Private Hospital,6894.331372700894,Craigieburn Police Station,2892.798635099743,CFA Epping Fire Station,4747.62122105867,Northern Melbourne Institute of TAFE (Epping Campus),12025.180323934577,21241.88380209506,22097.943487481713,27106.47965447769,34806.79920715667,776.7838543116152,Coles,0,10,0,0,1,29
https://www.domain.com.au/1-287-rathmines-street-thornbury-vic-3071-17118165,"1/287 Rathmines Street, Thornbury VIC 3071",1090.0,-37.7642631,145.0184958,4,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3071,Thornbury,Thornbury,158.0,12753.0,1126.3,1905.5,775000.0,50971.0,375.0,9586.5,64.45,Thornbury,48.4,264,0,0,0,0,0,1,0,171,1624.3526408551816,"[145.0184958, -37.7642631]","[145.017889983589, -37.7788634031239]",Fairfield Railway Station/Wingrove St (Fairfield),905,1849.65,225.31,1105.3509241893487,North Eastern Rehabilitation Centre,1446.0162893233237,Northcote Police Station,1876.8418378765655,Fire Station No. 13,1726.0683927023083,Bright Institute,5847.002834376397,6650.205154241107,7064.323474614074,12155.298137591843,19335.434737763248,1032.6574261419423,Bivihome,2,31,4,5,0,9
https://www.domain.com.au/1-6-carnaby-road-epping-vic-3076-17116660,"1/6 Carnaby Road, Epping VIC 3076",595.0,-37.6306217,145.0313805,4,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3076,Epping,Epping  East,210.0,13354.0,776.9,1708.0,665000.0,50749.0,360.0,9847.0,65.8,Epping,58.2,107,0,0,0,0,0,1,0,469,2398.0719072712354,"[145.0313805, -37.6306217]","[145.031067771128, -37.6521866570244]",Epping Railway Station (Epping),906,3227.93,442.62,2870.244953379714,Epping Private Hospital,4909.109757823122,Mill Park Police Station,850.0199286359755,CFA Epping Fire Station,2627.9261412544665,Northern Melbourne Institute of TAFE (Epping Campus),9850.619236071212,20063.224176063915,20861.28819725199,24821.372273304376,32536.605856682796,469.8943863824132,Woolworths,1,12,0,1,1,55
https://www.domain.com.au/14-magias-circuit-clyde-vic-3978-17116348,"14 Magias Circuit, Clyde VIC 3978",550.0,-38.1333059,145.3257958,3,2,1,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3978,Clyde,Clyde North  North,166.0,12529.0,688.3,2300.0,770500.0,50971.0,421.0,4795.0,64.9,Clyde,100.8,75,0,0,0,0,0,1,0,357,5452.8138165485525,"[145.3257958, -38.1333059]","[145.280598975647, -38.0995373065886]",Cranbourne Railway Station (Cranbourne),907,6978.21,575.59,4468.757764219246,Cranbourne Integrated Care Centre,4323.218142075106,Cranbourne,444.90513067734804,Clyde CFA,3800.9214974994647,Chisholm TAFE,29760.44558759395,37162.76163872239,47969.16190824845,48864.90579074551,52133.474001477145,1644.9354782034443,Coles,1,8,0,0,0,4
https://www.domain.com.au/16-magias-circuit-clyde-vic-3978-17116346,"16 Magias Circuit, Clyde VIC 3978",550.0,-38.1333719,145.325783,3,2,1,"Friday, 13th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3978,Clyde,Clyde North  North,166.0,12529.0,688.3,2300.0,770500.0,50971.0,421.0,4795.0,64.9,Clyde,100.8,75,0,0,0,0,0,1,0,357,5457.057597343076,"[145.325783, -38.1333719]","[145.280598975647, -38.0995373065886]",Cranbourne Railway Station (Cranbourne),908,6985.64,577.37,4471.416989239158,Cranbourne Integrated Care Centre,4326.01487664297,Cranbourne,446.8238780908108,Clyde CFA,3804.672288928153,Chisholm TAFE,29765.903567809582,37168.5374862241,47973.90428100066,48869.69395312251,52139.449484373996,1651.6658888896259,Coles,1,8,0,0,0,4
https://www.domain.com.au/10-magias-circuit-clyde-vic-3978-17116329,"10 Magias Circuit, Clyde VIC 3978",565.0,-38.1331232,145.3258312,3,2,2,"Monday, 16th September 2024"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3978,Clyde,Clyde North  North,166.0,12529.0,688.3,2300.0,770500.0,50971.0,421.0,4795.0,64.9,Clyde,100.8,75,0,0,0,0,0,1,0,357,5441.099750130365,"[145.3258312, -38.1331232]","[145.280598975647, -38.0995373065886]",Cranbourne Railway Station (Cranbourne),909,6957.96,570.73,4461.450221776856,Cranbourne Integrated Care Centre,4315.530968627244,Cranbourne,440.20630667438803,Clyde CFA,3790.59287274185,Chisholm TAFE,29745.3397505399,37146.77465978922,47956.03581147297,48851.652845556404,52116.93339358434,1626.3351339210724,Coles,1,8,0,0,0,4
https://www.domain.com.au/20a-loranne-street-bentleigh-vic-3204-17115892,"20A Loranne Street, Bentleigh VIC 3204",990.0,-37.9200237,145.0352655,4,4,1,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3204,Bentleigh,Bentleigh  McKinnon,352.0,26178.0,622.4,2500.0,1751000.0,59107.0,491.0,20101.0,66.2,McKinnon,109.2,30,0,0,0,0,0,1,0,408,326.41470847223377,"[145.0352655, -37.9200237]","[145.036995134208, -37.9174245729313]",Bentleigh Railway Station (Bentleigh),910,410.81,85.89,2217.494117654347,Holmesglen Private Hospital,1905.7305844483005,Moorabbin Police Complex,2191.751888352784,Fire Station No. 32,2355.8505804209367,Holmesglen TAFE Moorabbin Campus,8895.758267364947,10804.6421233459,13750.00047380005,14713.586278093158,22504.638432565993,279.7519003072689,Bentleigh Supermarket,2,23,7,4,4,6
https://www.domain.com.au/1a-cranstoun-court-thomson-vic-3219-17115523,"1A Cranstoun Court, Thomson VIC 3219",600.0,-38.1679034,144.382728,4,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3219,Thomson,Thomastown,267.0,20197.0,1468.5,1700.0,697500.0,44316.0,350.0,14567.0,62.9,Thomastown,208.0,263,0,0,0,0,0,1,0,116,2316.220079634046,"[144.382728, -38.1679034]","[144.358987047615, -38.1586586336081]",South Geelong Railway Station (South Geelong),911,3344.09,325.3,1229.0421993199573,Barwon Health - Newcomb,3404.034932682662,Geelong Police Station,2532.5540262678087,Fire Station No. 63,712.0083652452042,The Gordon Institute of TAFE (East Geelong Campus),64559.44176118025,64908.42187809842,71879.9869284953,73369.16005743516,76988.1531205605,514.3351632429623,Woolworths,2,11,0,2,5,13
https://www.domain.com.au/20-rimfire-walk-maribyrnong-vic-3032-17115516,"20 Rimfire Walk, Maribyrnong VIC 3032",680.0,-37.771834,144.881269,3,2,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3032,Maribyrnong,Maribyrnong,136.0,13408.0,549.3,2000.0,1150000.0,55346.0,396.0,12716.0,75.6,Maribyrnong,124.2,170,0,0,0,0,0,1,0,489,2875.873948161621,"[144.881269, -37.771834]","[144.907588697812, -37.787201923272]",Flemington Racecourse Railway Station (Flemington),912,4948.01,524.14,2272.7085497917237,Western Hospital,2615.7061759850235,Avondale Heights Police Station,2930.0384088568885,Fire Station No. 47,2801.3866573704363,Victoria University (Footscray Park Campus) Building M,7660.970075581563,8363.745156805819,16002.2064065726,21865.12546938096,27222.191497628133,603.43396056451,Coles,0,19,2,1,3,10
https://www.domain.com.au/33a-macey-avenue-avondale-heights-vic-3034-16549049,"33A Macey Avenue, Avondale Heights VIC 3034",780.0,-37.763967,144.865219,4,3,2,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3034,Avondale Heights,Avondale Heights,175.0,12570.0,540.9,2167.0,950000.0,50971.0,400.0,8566.0,57.4,Avondale Heights,39.8,13,0,0,0,0,0,1,0,468,3872.66814661225,"[144.865219, -37.763967]","[144.824703607774, -37.7776528079453]",Albion Railway Station (Sunshine North),913,13055.89,1021.26,2465.8266009168597,Essendon Private Hospital,1042.5368824621182,Avondale Heights Police Station,2584.0121027461096,Fire Station No. 51,2994.336881885501,Victoria University Sunshine Campus,9313.755476248589,10023.503276186557,17037.00686770757,23501.342659827595,28880.020951580525,418.0743431153426,Coles,2,21,5,1,1,22
https://www.domain.com.au/3-101-white-street-mordialloc-vic-3195-17075300,"3/101 White Street, Mordialloc VIC 3195",635.0,-37.9994471,145.0953218,2,2,1,Available Now," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""M13 17.5V12H11V17.5H13Z"" fill=""currentColor""></path><path d=""M12 7.5C11.1716 7.5 10.5 8.17163 10.5 9C10.5 9.82837 11.1716 10.5 12 10.5C12.8284 10.5 13.5 9.82837 13.5 9C13.5 8.17163 12.8284 7.5 12 7.5Z"" fill=""currentColor""></path><path clip-rule=""evenodd"" d=""M12 22.5C17.799 22.5 22.5 17.799 22.5 12C22.5 6.20101 17.799 1.5 12 1.5C6.20101 1.5 1.5 6.20101 1.5 12C1.5 17.799 6.20101 22.5 12 22.5ZM12 20.5C16.6944 20.5 20.5 16.6944 20.5 12C20.5 7.30558 16.6944 3.5 12 3.5C7.30558 3.5 3.5 7.30558 3.5 12C3.5 16.6944 7.30558 20.5 12 20.5Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>",3195,Mordialloc,Mordialloc  Parkdale,275.0,21889.0,796.8,2253.0,1357500.0,62092.0,400.0,17306.0,65.1,Mordialloc,192.0,186,0,0,0,0,0,1,0,334,1039.3952189877434,"[145.0953218, -37.9994471]","[145.08765935746, -38.0065829507669]",Mordialloc Railway Station (Mordialloc),914,1371.8,176.19,2216.257192057464,Como Private Hospital,914.3811216229843,Mordialloc Police Station,2957.616847218746,Fire Station No. 33,4889.256607907191,Floral Arts School Of Australia,10433.675292497652,17305.815460355156,24022.02577604655,24981.00438306391,31550.183833859206,976.3203378325625,Parkdale Plaza,1,14,2,0,2,10
