route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
"11-SKY-mjp-1","T0","103.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","103.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","103.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","103.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","103.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","103.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","104.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","104.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","104.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","104.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","104.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","104.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","105.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","105.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","105.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","105.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","105.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","105.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","106.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","106.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","106.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","106.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","106.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","106.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","107.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","107.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","107.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","107.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","107.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","107.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","108.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","108.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","108.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","108.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","108.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","108.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","109.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","109.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","109.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","109.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","109.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","109.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","11.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","11.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","11.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","11.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","11.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","11.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","110.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","110.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","110.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","110.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","110.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","110.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","111.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","111.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","111.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","111.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","111.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","111.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","112.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","112.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","112.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","112.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","112.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","112.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","113.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","113.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","113.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","113.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","113.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","113.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","114.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","114.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","114.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","114.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","114.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","114.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","115.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","115.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","115.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","115.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","115.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","115.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","116.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","116.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","116.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","116.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","116.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","116.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","117.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","117.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","117.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","117.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","117.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","117.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","118.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","118.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","118.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","118.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","118.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","118.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","119.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","119.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","119.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","119.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","119.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","119.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","12.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","12.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","12.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","12.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","12.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","12.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","120.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","120.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","120.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","120.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","120.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","120.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","121.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","121.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","121.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","121.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","121.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","121.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","122.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","122.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","122.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","122.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","122.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","122.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","123.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","123.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","123.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","123.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","123.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","123.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","124.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","124.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","124.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","124.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","124.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","124.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","125.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","125.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","125.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","125.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","125.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","125.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","126.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","126.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","126.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","126.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","126.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","126.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","127.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","127.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","127.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","127.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","127.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","127.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","128.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","128.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","128.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","128.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","128.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","128.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","129.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","129.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","129.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","129.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","129.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","129.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","13.T0.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T2","13.T2.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T3","13.T3.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UI","13.UI.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UL","13.UL.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","UU","13.UU.11-SKY-mjp-1.1.H","11-SKY-mjp-1.1.H","City","0",""
"11-SKY-mjp-1","T0","130.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","130.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","130.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","130.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","130.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","130.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","131.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","131.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","131.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","131.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","131.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","131.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","132.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","132.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","132.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","132.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","132.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","132.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","133.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","133.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","133.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","133.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","133.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","133.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","134.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","134.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","134.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","134.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","134.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","134.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","135.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T2","135.T2.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T3","135.T3.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UI","135.UI.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UL","135.UL.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","UU","135.UU.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
"11-SKY-mjp-1","T0","136.T0.11-SKY-mjp-1.2.R","11-SKY-mjp-1.2.R","Melbourne Airport","1",""
