id,lat,lon,amenity,name
23090688,-37.83598130000001,145.10181792857142,park,
23142087,-37.7797575962963,144.93719000000002,park,Travancore Reserve
23143919,-37.803841588888886,144.90229602222223,park,Ercildoune Reserve
23144061,-37.82808667826087,144.8956527043478,park,Westgate Bridge Memorial Park
23144087,-37.83204368,144.88797663999998,park,Craig Street Park
23144141,-37.83970574285714,144.89017527142857,park,Digman Reserve
23144562,-37.84702995,144.8883201,park,Armstrong Reserve
23146043,-37.85063518205128,144.89722366153848,park,Charles Bates Reserve
23146245,-37.84457106315789,144.8946845,park,Newport Park
23146301,-37.83207689047619,144.89543871428572,park,Newport River Bank Reserve
23146584,-37.79934688333333,144.90551018333335,park,Fordham Reserve
23169562,-37.743140700000005,144.8912784,park,
23169916,-37.857502634375,145.173656703125,park,Billabong Park
23201021,-37.74352188,144.9059292,park,L.T. Thompson Park
23227919,-37.876319238095235,145.09987204761904,park,Batesford Reserve
23272937,-37.81030985,144.96826465,park,
23274556,-37.880793422222226,145.10315056666667,park,
23632084,-37.863413125,145.1106418,park,
23632097,-37.864466026086966,145.10146535217396,park,
23691183,-37.84929538333333,145.2377593666667,park,Schultz Reserve
23691432,-37.850596925000005,145.24206300000003,park,Greenock Crescent Reserve
23692035,-37.84963782307692,145.2298688076923,park,Ainsdale Avenue Reserve
23717107,-37.79780042,144.96260177999997,park,Chemical Engineering Lawn
23717114,-37.79765023,144.96359206000002,park,
23731012,-37.76336552,144.88930476000002,park,
23766733,-37.80002584545454,144.9630605636364,park,1888 South Lawn
23780206,-37.846902549999996,145.24337947499998,park,Glenbarry Road Reserve
23782189,-37.78449148064516,144.8783115483871,park,Scovell Reserve
23797061,-37.896673746428576,145.08106886785714,park,Galbally Reserve
23797898,-37.84505956666667,145.22946293333337,park,
23798030,-37.845036369999995,145.23448386,park,Talbik Court Reserve
23810508,-37.90641375,145.11230725000001,park,
23873368,-38.062452307142856,145.290718675,park,Strathaird Reserve
23907995,-37.945382336363636,145.15875367499999,park,Warner Reserve
23908211,-37.96354559230769,145.15177323846152,park,Burden Park Reserve
23909867,-37.82178744848485,144.97178770303026,park,Queen Victoria Gardens
23910919,-37.9780273,145.16889685833334,park,Noble Park Reserve
23912224,-37.98159363333334,145.2083926,park,Hemmings Park
23926716,-37.9777934735849,145.1182407320755,park,
23946469,-37.99444550277778,145.21901677222223,park,Dandenong Park
23946495,-37.999048886666664,145.23867951066669,park,Eumemmerring Park
23948252,-38.06594492058824,145.2921356,park,
23974995,-37.955148799999996,145.15031685,park,Erickson Gardens
24040078,-37.842822325,145.16162312777777,park,Mahoneys Reserve
24040616,-37.85413152222222,145.1942947,park,Terrara Park
24054620,-37.87948298888889,145.19750138888887,park,Nortons Park
24054695,-37.8815558220339,145.1925229,park,Shepherds Bush
24054815,-37.91645136793103,145.2225413334483,park,
24107642,-37.924347127777786,145.0920731833333,park,Murumba Drive Reserve
24115218,-37.85739739130435,145.16062921304348,park,East Burwood Reserve
24122811,-37.91201296666667,145.09268540000002,park,W.A. Scammell Reserve
24219949,-38.06542296315789,145.28422238947368,park,Sherwood Park
24219962,-38.06086723888889,145.28533866111113,park,Kings Park
24237881,-37.920048442857144,145.10327225714283,park,Davies Reserve
24237882,-37.92590598333334,145.10412599999998,park,Talbot Reserve
24237884,-37.92267105714286,145.11598135714286,park,Jack Meade Reserve
24373546,-37.815174033333335,145.22557742916666,park,Staley Gardens
24399671,-37.89604363076923,145.25922414038462,park,Knox Park
24411855,-37.87304504117647,145.23883929705883,park,Walker Reserve
24412058,-37.86888253513514,145.2563152486486,park,
24530888,-37.82404948888889,144.9875377111111,park,Melbourne Park
24577603,-37.820768083333334,145.13632218333336,park,Whitehorse Reserve
24577635,-37.81754942222222,145.13750885555555,park,Bolton Park
24591396,-37.85986284642858,144.99542784285714,park,Alma Park East
24593719,-37.82073858367347,144.97198865510202,park,Alexandra Gardens
24593788,-37.826692099999995,144.97197834000002,park,Memorial Reserve
24593804,-37.82482064999999,144.97157325999999,park,Tom's Block
24593825,-37.82601522619047,144.97434070833336,park,Kings Domain
24603991,-37.515014425000004,145.116611525,park,Railway Reserve
24660220,-38.18463880810812,146.55545725945947,park,Sanctuary Waters
24671235,-37.85332407,145.22594739000002,park,Stratford Square Reserve
24677537,-38.1838245,146.5427946111111,park,Explorers Park
24677628,-38.18432365862069,146.55520318275865,park,
24677669,-38.181832785714285,146.55227798928573,park,
24677738,-38.21069863999999,146.52877992999998,park,Traralgon Railway Reservoir Recreation Reserve
24691959,-37.79072577142857,144.87888337142857,park,Suffolk Triangle Reserve
24693973,-38.18278355,146.55318851666667,park,
24694037,-38.1835354,146.55278357000003,park,
24694105,-38.18606321000001,146.55343021,park,
24694180,-38.18782821875,146.5566476875,park,
24694202,-38.18816089166667,146.55918154166667,park,
24783462,-38.187856800000006,146.55072846153845,park,
24783463,-38.18715436,146.55186682000001,park,
24820950,-37.688675638513516,144.9049837601351,park,Moonee Ponds Creek Parklands
24885735,-37.837469600000006,145.26802992045455,park,Marie Wallace Bayswater Park
24931686,-37.850634910714284,145.23082436428572,park,Chichester Square Reserve
24985125,-37.835073722222226,145.2738370333333,park,Glen Park
24985128,-37.832518099999994,145.27847121666665,park,
25093065,-37.72991984285714,144.95526445714285,park,Richards Reserve
25134054,-37.733607199999994,144.95228014999998,park,Harmony Park
25342912,-37.811693671428564,145.10062542857145,park,Mont Albert Park
25404607,-37.77238156315789,144.98716719473686,park,Merri Park
25451485,-37.85121788333333,145.04929255,park,Gardiner Park
25466333,-38.0641368875,145.30937430625,park,The Promenade Reserve
25518359,-37.733329275,144.92636385,park,Tate Park
25518507,-37.73551276,144.930400985,park,Kelvin Thomson Reserve
25546632,-37.754067736363645,144.96219481818184,park,Gandolfo Gardens
25560743,-37.78084606666667,144.95676492222225,park,
25562981,-37.73114207857144,144.92557412142855,park,Esslemont Reserve
25563042,-37.72759451428572,144.92961218095238,park,Austin Crescent Reserve
25563125,-37.729068375,144.93435887500002,park,James Reserve
25606281,-38.21607715609756,145.0346947804878,park,Mornington Park
25606415,-38.22615148571429,145.03569094285714,park,
25608361,-37.863650041666666,145.235800175,park,
25621870,-38.23990354,145.03119636000002,park,
25739077,-37.77206204210527,144.935011631579,park,Ormond Park
25739520,-37.786964274285715,144.93731410285713,park,Debneys Park
25740011,-37.920673973999996,145.25969109800002,park,Pine Hill Reserve
25779370,-37.74422831,144.93278721,park,
25779604,-37.728820199999994,144.92640120000002,park,Bert Payne Reserve
25793297,-37.7209351,144.92772053636364,park,Rayner Reserve
25793600,-37.719910444444444,144.9351796111111,park,K.W. Joyce Reserve
25793709,-37.72424828513514,144.9338799216216,park,Gavin Park
25794254,-37.72195843000001,144.93858619,park,Cole Reserve
25794439,-37.716581455555556,144.9317708,park,H.M. Dowd Reserve
25794553,-37.707344414285714,144.92227319999998,park,Bridget Shortell Reserve
25794628,-37.708629342857144,144.93416384285712,park,S.G. Sewell Reserve
25841606,-37.798156327777775,144.9968749611111,park,Victoria Park
25866200,-37.878733488095236,145.2860038785714,park,Dobson Park
25866575,-37.89726201666667,145.23124266666667,park,Scoresby Recreation Reserve
25869183,-37.77137007142857,144.90974695714286,park,Tom Edmunds Reserve
25932861,-37.93383800714286,145.1777893,park,Southern Reserve
25932862,-37.926969255555555,145.16275724444446,park,Wellington Reserve
25947381,-37.79648724235294,144.99999331411766,park,Dights Falls Park
25972760,-37.79924544848485,144.95052970909092,park,Errol Street Park
25992653,-37.731919610000006,144.88408931,park,Weather Station Reserve
26033862,-37.753807525,144.88621187500001,park,Bourke Street Reserve
26114605,-37.77333431111111,144.89799923518518,park,Fairbairn Park
26115219,-37.78363363529412,144.90368896470588,park,Thornbury Park
26115225,-37.7846894625,144.90462287500003,park,
26116508,-37.790603796774185,145.00395486129034,park,Quarries Park
26116510,-37.7921454,145.00333362105263,park,Ramsden Street Reserve
26130973,-38.07045763424657,145.29621386301372,park,Casey Central Town Park
26131217,-37.77903892727273,144.96836169393939,park,Linear Park Reserve
