property_url,name,property_type,cost_text,latitude,longitude,bed_info,bath_info,parking,date_available,desc
https://www.domain.com.au/2-55-macrina-street-oakleigh-east-vic-3166-17180464,"2/55 Macrina Street, Oakleigh East VIC 3166",Townhouse,$630.00,-37.9025645,145.113694,3 Beds,2 Baths,1 Parking,"Monday, 30th September 2024","Stunning Townhouse nestled quietly in a great pocket of Oakleigh East! This double- storey townhouse has been designed to maximise space and capture natural light. Situated 550m away from the nearest Bus Stop, 2.4kms from Huntingdale Train Station and close to Oakleigh Primary School and Sacred Heart Girls' College. Short distance to Oakleigh's vibrant Eaton Mall precinct, Monash University and"
https://www.domain.com.au/5-7-tooma-street-tallangatta-vic-3700-17177513,"5/7 TOOMA STREET, Tallangatta VIC 3700",Townhouse,$380,-36.2174532,147.1731375,2 Beds,1 Bath,2 Parking,"Friday, 20th September 2024",Brittany Thomas
https://www.domain.com.au/20-oak-street-surrey-hills-vic-3127-17177027,"20 Oak Street, Surrey Hills VIC 3127",Townhouse,$1400 Per Week,-37.8333697,145.1100698,4 Beds,3 Baths,2 Parking,"Monday, 7th October 2024",Dylan Archer
https://www.domain.com.au/2-6-kelly-street-chadstone-vic-3148-17177011,"2/6 Kelly Street, Chadstone VIC 3148",Townhouse,$675,-37.8853344,145.0934553,3 Beds,2 Baths,1 Parking,Available Now,David Hua
https://www.domain.com.au/2-wisely-place-roxburgh-park-vic-3064-17176157,"2 Wisely Place, Roxburgh Park VIC 3064",Townhouse,$500 Per Week,-37.6325296,144.9312322,2 Beds,2 Baths,1 Parking,Available Now,Jonathan Boon
https://www.domain.com.au/4-wisely-place-roxburgh-park-vic-3064-17176156,"4 Wisely Place, Roxburgh Park VIC 3064",Townhouse,$480 Per Week,-37.6325488,144.9311717,2 Beds,2 Baths,1 Parking,Available Now,Jonathan Boon
https://www.domain.com.au/6-wisely-place-roxburgh-park-vic-3064-17176050,"6 Wisely Place, Roxburgh Park VIC 3064",Townhouse,$480 Per Week,-37.632564,144.9311117,2 Beds,2 Baths,1 Parking,Available Now,Jonathan Boon
https://www.domain.com.au/8-graham-street-albert-park-vic-3206-17175976,"8 Graham Street, Albert Park VIC 3206",Townhouse,$1600 per week,-37.8435292,144.9459585,4 Beds,3 Baths,2 Parking,"Friday, 20th September 2024",Jade Sterland
https://www.domain.com.au/2b-carolyn-street-hampton-vic-3188-17175837,"2b Carolyn Street, Hampton VIC 3188",Townhouse,"$1,095.00",-37.9392735,145.02261,3 Beds,2 Baths,2 Parking,"Wednesday, 18th September 2024",Simone Buckley
https://www.domain.com.au/26a-campbell-grove-hawthorn-east-vic-3123-17175134,"26A Campbell Grove, Hawthorn East VIC 3123",Townhouse,"$1,550.00",-37.8336628,145.0495064,3 Beds,2 Baths,3 Parking,"Saturday, 21st September 2024",Adam Cusinato
https://www.domain.com.au/4-7-catherine-street-box-hill-vic-3128-17174857,"4/7 Catherine Street, Box Hill VIC 3128",Townhouse,"$1,150 weekly",-37.8254723,145.1242642,4 Beds,3 Baths,2 Parking,"Friday, 27th September 2024",Justine Sawford
https://www.domain.com.au/3-89-centre-rd-brighton-east-vic-3187-17173861,"3/89 Centre Rd, Brighton East VIC 3187",Townhouse,$850 weekly,-37.9153244,145.0167971,3 Beds,2 Baths,2 Parking,"Monday, 9th September 2024",Robert Litinetsky
https://www.domain.com.au/14b-katrina-ave-murrumbeena-vic-3163-17173757,"14B Katrina Ave, Murrumbeena VIC 3163",Townhouse,"$1,250 weekly",-37.8991387,145.0703863,4 Beds,3 Baths,2 Parking,Available Now,Samantha Lee
