route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
"5-GEL-mjp-4","T3","21.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","22.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","23.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","24.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","25.T3.5-GEL-mjp-4.3.H","5-GEL-mjp-4.3.H","Geelong","0",""
"5-GEL-mjp-4","T3","26.T3.5-GEL-mjp-4.4.H","5-GEL-mjp-4.4.H","Geelong","0",""
"5-GEL-mjp-4","T3","27.T3.5-GEL-mjp-4.5.H","5-GEL-mjp-4.5.H","Geelong","0",""
"5-GEL-mjp-4","T3","28.T3.5-GEL-mjp-4.6.H","5-GEL-mjp-4.6.H","Geelong","0",""
"5-GEL-mjp-4","T3","29.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","3.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","30.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","31.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","32.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","33.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","34.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","35.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","36.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","37.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","38.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","39.T3.5-GEL-mjp-4.7.R","5-GEL-mjp-4.7.R","Melbourne","1",""
"5-GEL-mjp-4","T3","4.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","40.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","41.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","42.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","43.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","44.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","45.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","46.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","47.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","48.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","49.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","5.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","50.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","51.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","52.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","53.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","54.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","55.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","56.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","57.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","58.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","59.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","6.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","60.T3.5-GEL-mjp-4.8.R","5-GEL-mjp-4.8.R","Melbourne","1",""
"5-GEL-mjp-4","T3","61.T3.5-GEL-mjp-4.9.R","5-GEL-mjp-4.9.R","Melbourne","1",""
"5-GEL-mjp-4","T3","62.T3.5-GEL-mjp-4.9.R","5-GEL-mjp-4.9.R","Melbourne","1",""
"5-GEL-mjp-4","T3","63.T3.5-GEL-mjp-4.9.R","5-GEL-mjp-4.9.R","Melbourne","1",""
"5-GEL-mjp-4","T3","64.T3.5-GEL-mjp-4.9.R","5-GEL-mjp-4.9.R","Melbourne","1",""
"5-GEL-mjp-4","T3","65.T3.5-GEL-mjp-4.9.R","5-GEL-mjp-4.9.R","Melbourne","1",""
"5-GEL-mjp-4","T3","66.T3.5-GEL-mjp-4.9.R","5-GEL-mjp-4.9.R","Melbourne","1",""
"5-GEL-mjp-4","T3","67.T3.5-GEL-mjp-4.10.R","5-GEL-mjp-4.10.R","Melbourne","1",""
"5-GEL-mjp-4","T3","68.T3.5-GEL-mjp-4.11.R","5-GEL-mjp-4.11.R","Melbourne","1",""
"5-GEL-mjp-4","T3","69.T3.5-GEL-mjp-4.12.R","5-GEL-mjp-4.12.R","Melbourne","1",""
"5-GEL-mjp-4","T3","7.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","8.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-4","T3","9.T3.5-GEL-mjp-4.2.H","5-GEL-mjp-4.2.H","Geelong","0",""
"5-GEL-mjp-5","T0_2","1.T0.5-GEL-mjp-5.1.H","5-GEL-mjp-5.1.H","Geelong","0",""
"5-GEL-mjp-5","T0_2","2.T0.5-GEL-mjp-5.2.R","5-GEL-mjp-5.2.R","Melbourne","1",""
"5-GEL-mjp-6","T0_3","1.T0.5-GEL-mjp-6.1.H","5-GEL-mjp-6.1.H","Geelong","0",""
"5-GEL-mjp-6","T2_1","1.T2.5-GEL-mjp-6.2.H","5-GEL-mjp-6.2.H","Geelong","0",""
"5-GEL-mjp-6","T0_3","2.T0.5-GEL-mjp-6.4.R","5-GEL-mjp-6.4.R","Melbourne","1",""
"5-GEL-mjp-6","T2_1","2.T2.5-GEL-mjp-6.3.H","5-GEL-mjp-6.3.H","Geelong","0",""
"5-GEL-mjp-7","T0_4","1.T0.5-GEL-mjp-7.1.H","5-GEL-mjp-7.1.H","Geelong","0",""
"5-GEL-mjp-7","T3_1","1.T3.5-GEL-mjp-7.2.H","5-GEL-mjp-7.2.H","Geelong","0",""
"5-GEL-mjp-7","T0_4","2.T0.5-GEL-mjp-7.4.R","5-GEL-mjp-7.4.R","Melbourne","1",""
"5-GEL-mjp-7","T3_1","2.T3.5-GEL-mjp-7.3.H","5-GEL-mjp-7.3.H","Geelong","0",""
"5-GEL-mjp-8","T0_5","1.T0.5-GEL-mjp-8.1.H","5-GEL-mjp-8.1.H","Geelong","0",""
"5-GEL-mjp-8","T0_5","2.T0.5-GEL-mjp-8.2.R","5-GEL-mjp-8.2.R","Melbourne","1",""
"5-GEL-mjp-9","T0_6","1.T0.5-GEL-mjp-9.1.H","5-GEL-mjp-9.1.H","Geelong","0",""
"5-GEL-mjp-9","T2_2","1.T2.5-GEL-mjp-9.2.H","5-GEL-mjp-9.2.H","Geelong","0",""
"5-GEL-mjp-9","T3_2","1.T3.5-GEL-mjp-9.2.H","5-GEL-mjp-9.2.H","Geelong","0",""
"5-GEL-mjp-9","T0_6","2.T0.5-GEL-mjp-9.4.R","5-GEL-mjp-9.4.R","Melbourne","1",""
"5-GEL-mjp-9","T2_2","2.T2.5-GEL-mjp-9.3.H","5-GEL-mjp-9.3.H","Geelong","0",""
"5-GEL-mjp-9","T3_2","2.T3.5-GEL-mjp-9.3.H","5-GEL-mjp-9.3.H","Geelong","0",""
"5-GVL-mjp-2","T0+WD10_4","1.T0.5-GVL-mjp-2.1.H","5-GVL-mjp-2.1.H","Geelong","0",""
"5-GVL-mjp-2","T2_5","1.T2.5-GVL-mjp-2.2.H","5-GVL-mjp-2.2.H","Geelong","0",""
"5-GVL-mjp-2","T3_5","1.T3.5-GVL-mjp-2.2.H","5-GVL-mjp-2.2.H","Geelong","0",""
"5-GVL-mjp-2","UI","1.UI.5-GVL-mjp-2.2.H","5-GVL-mjp-2.2.H","Geelong","0",""
"5-GVL-mjp-2","UL","1.UL.5-GVL-mjp-2.2.H","5-GVL-mjp-2.2.H","Geelong","0",""
"5-GVL-mjp-2","UU","1.UU.5-GVL-mjp-2.2.H","5-GVL-mjp-2.2.H","Geelong","0",""
"5-GVL-mjp-2","T0_9","2.T0.5-GVL-mjp-2.2.H","5-GVL-mjp-2.2.H","Geelong","0",""
"5-GVL-mjp-2","T2_5","2.T2.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T3_5","2.T3.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UI","2.UI.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UL","2.UL.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UU","2.UU.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T0_9","3.T0.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T2_5","3.T2.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T3_5","3.T3.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UI","3.UI.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UL","3.UL.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UU","3.UU.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T0_9","4.T0.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T2_5","4.T2.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T3_5","4.T3.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UI","4.UI.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UL","4.UL.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","UU","4.UU.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T0_9","5.T0.5-GVL-mjp-2.3.H","5-GVL-mjp-2.3.H","Geelong","0",""
"5-GVL-mjp-2","T2_5","5.T2.5-GVL-mjp-2.4.R","5-GVL-mjp-2.4.R","Apollo Bay","1",""
"5-GVL-mjp-2","T3_5","5.T3.5-GVL-mjp-2.4.R","5-GVL-mjp-2.4.R","Apollo Bay","1",""
"5-GVL-mjp-2","UI","5.UI.5-GVL-mjp-2.4.R","5-GVL-mjp-2.4.R","Apollo Bay","1",""
"5-GVL-mjp-2","UL","5.UL.5-GVL-mjp-2.4.R","5-GVL-mjp-2.4.R","Apollo Bay","1",""
"5-GVL-mjp-2","UU","5.UU.5-GVL-mjp-2.4.R","5-GVL-mjp-2.4.R","Apollo Bay","1",""
"5-GVL-mjp-2","T0_9","6.T0.5-GVL-mjp-2.4.R","5-GVL-mjp-2.4.R","Apollo Bay","1",""
"5-GVL-mjp-2","T2_5","6.T2.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","T3_5","6.T3.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UI","6.UI.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UL","6.UL.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UU","6.UU.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","T0_9","7.T0.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","T2_5","7.T2.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","T3_5","7.T3.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UI","7.UI.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UL","7.UL.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UU","7.UU.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","T0_9","8.T0.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","T2_5","8.T2.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","T3_5","8.T3.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UI","8.UI.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UL","8.UL.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","UU","8.UU.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-GVL-mjp-2","T0_9","9.T0.5-GVL-mjp-2.5.R","5-GVL-mjp-2.5.R","Apollo Bay","1",""
"5-mtb-mjp-1","T0","1.T0.5-mtb-mjp-1.2.H","5-mtb-mjp-1.2.H","Melbourne","0",""
"5-mtb-mjp-1","T0","10.T0.5-mtb-mjp-1.9.R","5-mtb-mjp-1.9.R","Mount Beauty","1",""
"5-mtb-mjp-1","T0","11.T0.5-mtb-mjp-1.10.R","5-mtb-mjp-1.10.R","Mount Beauty","1",""
"5-mtb-mjp-1","T0","12.T0.5-mtb-mjp-1.10.R","5-mtb-mjp-1.10.R","Mount Beauty","1",""
"5-mtb-mjp-1","T0","13.T0.5-mtb-mjp-1.11.R","5-mtb-mjp-1.11.R","Mount Beauty","1",""
"5-mtb-mjp-1","T0","14.T0.5-mtb-mjp-1.12.R","5-mtb-mjp-1.12.R","Mount Beauty","1",""
"5-mtb-mjp-1","T0","2.T0.5-mtb-mjp-1.2.H","5-mtb-mjp-1.2.H","Melbourne","0",""
"5-mtb-mjp-1","T0","3.T0.5-mtb-mjp-1.3.H","5-mtb-mjp-1.3.H","Melbourne","0",""
"5-mtb-mjp-1","T0","4.T0.5-mtb-mjp-1.4.H","5-mtb-mjp-1.4.H","Melbourne","0",""
"5-mtb-mjp-1","T0","5.T0.5-mtb-mjp-1.4.H","5-mtb-mjp-1.4.H","Melbourne","0",""
"5-mtb-mjp-1","T0","6.T0.5-mtb-mjp-1.4.H","5-mtb-mjp-1.4.H","Melbourne","0",""
"5-mtb-mjp-1","T0","7.T0.5-mtb-mjp-1.6.H","5-mtb-mjp-1.6.H","Melbourne","0",""
"5-mtb-mjp-1","T0","8.T0.5-mtb-mjp-1.8.R","5-mtb-mjp-1.8.R","Mount Beauty","1",""
"5-mtb-mjp-1","T0","9.T0.5-mtb-mjp-1.8.R","5-mtb-mjp-1.8.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0+WD75_1","1.T0.5-mtb-mjp-10.1.H","5-mtb-mjp-10.1.H","Melbourne","0",""
"5-mtb-mjp-10","T2_3","1.T2.5-mtb-mjp-10.6.H","5-mtb-mjp-10.6.H","Melbourne","0",""
"5-mtb-mjp-10","T3_3","1.T3.5-mtb-mjp-10.6.H","5-mtb-mjp-10.6.H","Melbourne","0",""
"5-mtb-mjp-10","T0_7","10.T0.5-mtb-mjp-10.6.H","5-mtb-mjp-10.6.H","Melbourne","0",""
"5-mtb-mjp-10","T0+WD75_1","11.T0.5-mtb-mjp-10.7.R","5-mtb-mjp-10.7.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0_7","12.T0.5-mtb-mjp-10.8.R","5-mtb-mjp-10.8.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0_7","13.T0.5-mtb-mjp-10.8.R","5-mtb-mjp-10.8.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0+WD75_1","14.T0.5-mtb-mjp-10.8.R","5-mtb-mjp-10.8.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0_7","15.T0.5-mtb-mjp-10.9.R","5-mtb-mjp-10.9.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0+WD75_1","16.T0.5-mtb-mjp-10.10.R","5-mtb-mjp-10.10.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0+WD08_2","17.T0.5-mtb-mjp-10.10.R","5-mtb-mjp-10.10.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0+WD08_2","18.T0.5-mtb-mjp-10.10.R","5-mtb-mjp-10.10.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0_7","19.T0.5-mtb-mjp-10.11.R","5-mtb-mjp-10.11.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0_7","2.T0.5-mtb-mjp-10.2.H","5-mtb-mjp-10.2.H","Melbourne","0",""
"5-mtb-mjp-10","T2_3","2.T2.5-mtb-mjp-10.11.R","5-mtb-mjp-10.11.R","Mount Beauty","1",""
"5-mtb-mjp-10","T3_3","2.T3.5-mtb-mjp-10.11.R","5-mtb-mjp-10.11.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0_7","20.T0.5-mtb-mjp-10.12.R","5-mtb-mjp-10.12.R","Mount Beauty","1",""
"5-mtb-mjp-10","T0_7","3.T0.5-mtb-mjp-10.2.H","5-mtb-mjp-10.2.H","Melbourne","0",""
"5-mtb-mjp-10","T0_7","4.T0.5-mtb-mjp-10.3.H","5-mtb-mjp-10.3.H","Melbourne","0",""
"5-mtb-mjp-10","T0_7","5.T0.5-mtb-mjp-10.4.H","5-mtb-mjp-10.4.H","Melbourne","0",""
"5-mtb-mjp-10","T0+WD08_2","6.T0.5-mtb-mjp-10.4.H","5-mtb-mjp-10.4.H","Melbourne","0",""
"5-mtb-mjp-10","T0+WD08_2","7.T0.5-mtb-mjp-10.4.H","5-mtb-mjp-10.4.H","Melbourne","0",""
"5-mtb-mjp-10","T0+WD75_1","8.T0.5-mtb-mjp-10.5.H","5-mtb-mjp-10.5.H","Melbourne","0",""
"5-mtb-mjp-10","T0+WD75_1","9.T0.5-mtb-mjp-10.6.H","5-mtb-mjp-10.6.H","Melbourne","0",""
"5-mtb-mjp-11","T0+WD75_2","1.T0.5-mtb-mjp-11.1.H","5-mtb-mjp-11.1.H","Melbourne","0",""
"5-mtb-mjp-11","T2_4","1.T2.5-mtb-mjp-11.6.H","5-mtb-mjp-11.6.H","Melbourne","0",""
"5-mtb-mjp-11","T3_4","1.T3.5-mtb-mjp-11.6.H","5-mtb-mjp-11.6.H","Melbourne","0",""
"5-mtb-mjp-11","T0_8","10.T0.5-mtb-mjp-11.6.H","5-mtb-mjp-11.6.H","Melbourne","0",""
"5-mtb-mjp-11","T0+WD75_2","11.T0.5-mtb-mjp-11.7.R","5-mtb-mjp-11.7.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0_8","12.T0.5-mtb-mjp-11.8.R","5-mtb-mjp-11.8.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0_8","13.T0.5-mtb-mjp-11.8.R","5-mtb-mjp-11.8.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0+WD75_2","14.T0.5-mtb-mjp-11.8.R","5-mtb-mjp-11.8.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0_8","15.T0.5-mtb-mjp-11.9.R","5-mtb-mjp-11.9.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0+WD75_2","16.T0.5-mtb-mjp-11.10.R","5-mtb-mjp-11.10.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0+WD08_3","17.T0.5-mtb-mjp-11.10.R","5-mtb-mjp-11.10.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0+WD08_3","18.T0.5-mtb-mjp-11.10.R","5-mtb-mjp-11.10.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0_8","19.T0.5-mtb-mjp-11.11.R","5-mtb-mjp-11.11.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0_8","2.T0.5-mtb-mjp-11.2.H","5-mtb-mjp-11.2.H","Melbourne","0",""
"5-mtb-mjp-11","T2_4","2.T2.5-mtb-mjp-11.11.R","5-mtb-mjp-11.11.R","Mount Beauty","1",""
"5-mtb-mjp-11","T3_4","2.T3.5-mtb-mjp-11.11.R","5-mtb-mjp-11.11.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0_8","20.T0.5-mtb-mjp-11.12.R","5-mtb-mjp-11.12.R","Mount Beauty","1",""
"5-mtb-mjp-11","T0_8","3.T0.5-mtb-mjp-11.2.H","5-mtb-mjp-11.2.H","Melbourne","0",""
"5-mtb-mjp-11","T0_8","4.T0.5-mtb-mjp-11.3.H","5-mtb-mjp-11.3.H","Melbourne","0",""
"5-mtb-mjp-11","T0_8","5.T0.5-mtb-mjp-11.4.H","5-mtb-mjp-11.4.H","Melbourne","0",""
"5-mtb-mjp-11","T0+WD08_3","6.T0.5-mtb-mjp-11.4.H","5-mtb-mjp-11.4.H","Melbourne","0",""
"5-mtb-mjp-11","T0+WD08_3","7.T0.5-mtb-mjp-11.4.H","5-mtb-mjp-11.4.H","Melbourne","0",""
"5-mtb-mjp-11","T0+WD75_2","8.T0.5-mtb-mjp-11.5.H","5-mtb-mjp-11.5.H","Melbourne","0",""
"5-mtb-mjp-11","T0+WD75_2","9.T0.5-mtb-mjp-11.6.H","5-mtb-mjp-11.6.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","1.T0.5-mtb-mjp-2.1.H","5-mtb-mjp-2.1.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","10.T0.5-mtb-mjp-2.8.R","5-mtb-mjp-2.8.R","Mount Beauty","1",""
"5-mtb-mjp-2","T0_1","11.T0.5-mtb-mjp-2.8.R","5-mtb-mjp-2.8.R","Mount Beauty","1",""
"5-mtb-mjp-2","T0_1","12.T0.5-mtb-mjp-2.8.R","5-mtb-mjp-2.8.R","Mount Beauty","1",""
"5-mtb-mjp-2","T0_1","13.T0.5-mtb-mjp-2.9.R","5-mtb-mjp-2.9.R","Mount Beauty","1",""
"5-mtb-mjp-2","T0_1","14.T0.5-mtb-mjp-2.10.R","5-mtb-mjp-2.10.R","Mount Beauty","1",""
"5-mtb-mjp-2","T0_1","15.T0.5-mtb-mjp-2.11.R","5-mtb-mjp-2.11.R","Mount Beauty","1",""
"5-mtb-mjp-2","T0_1","16.T0.5-mtb-mjp-2.12.R","5-mtb-mjp-2.12.R","Mount Beauty","1",""
"5-mtb-mjp-2","T0_1","2.T0.5-mtb-mjp-2.2.H","5-mtb-mjp-2.2.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","3.T0.5-mtb-mjp-2.2.H","5-mtb-mjp-2.2.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","4.T0.5-mtb-mjp-2.3.H","5-mtb-mjp-2.3.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","5.T0.5-mtb-mjp-2.4.H","5-mtb-mjp-2.4.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","6.T0.5-mtb-mjp-2.5.H","5-mtb-mjp-2.5.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","7.T0.5-mtb-mjp-2.6.H","5-mtb-mjp-2.6.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","8.T0.5-mtb-mjp-2.6.H","5-mtb-mjp-2.6.H","Melbourne","0",""
"5-mtb-mjp-2","T0_1","9.T0.5-mtb-mjp-2.7.R","5-mtb-mjp-2.7.R","Mount Beauty","1",""
"5-mtb-mjp-3","T2","1.T2.5-mtb-mjp-3.1.H","5-mtb-mjp-3.1.H","Melbourne","0",""
"5-mtb-mjp-3","T2","2.T2.5-mtb-mjp-3.2.R","5-mtb-mjp-3.2.R","Mount Beauty","1",""
"5-mtb-mjp-4","T3","1.T3.5-mtb-mjp-4.1.H","5-mtb-mjp-4.1.H","Melbourne","0",""
"5-mtb-mjp-4","T3","2.T3.5-mtb-mjp-4.2.R","5-mtb-mjp-4.2.R","Mount Beauty","1",""
"5-mtb-mjp-5","T0+WD7D","1.T0.5-mtb-mjp-5.1.H","5-mtb-mjp-5.1.H","Melbourne","0",""
"5-mtb-mjp-5","T0_2","10.T0.5-mtb-mjp-5.8.R","5-mtb-mjp-5.8.R","Mount Beauty","1",""
"5-mtb-mjp-5","T0_2","11.T0.5-mtb-mjp-5.8.R","5-mtb-mjp-5.8.R","Mount Beauty","1",""
"5-mtb-mjp-5","T0+WD7D","12.T0.5-mtb-mjp-5.8.R","5-mtb-mjp-5.8.R","Mount Beauty","1",""
"5-mtb-mjp-5","T0_2","13.T0.5-mtb-mjp-5.9.R","5-mtb-mjp-5.9.R","Mount Beauty","1",""
"5-mtb-mjp-5","T0+WD7D","14.T0.5-mtb-mjp-5.10.R","5-mtb-mjp-5.10.R","Mount Beauty","1",""
"5-mtb-mjp-5","T0_2","15.T0.5-mtb-mjp-5.11.R","5-mtb-mjp-5.11.R","Mount Beauty","1",""
"5-mtb-mjp-5","T0_2","16.T0.5-mtb-mjp-5.12.R","5-mtb-mjp-5.12.R","Mount Beauty","1",""
"5-mtb-mjp-5","T0_2","2.T0.5-mtb-mjp-5.2.H","5-mtb-mjp-5.2.H","Melbourne","0",""
"5-mtb-mjp-5","T0_2","3.T0.5-mtb-mjp-5.2.H","5-mtb-mjp-5.2.H","Melbourne","0",""
