trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
"2.T0.5-EC2-mjp-1.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-1.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-1.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-1.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-1.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-1.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-1.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-EC2-mjp-10.1.H","21:18:00","21:18:00","17156","1","","0","0","0.00"
"2.T0.5-EC2-mjp-10.1.H","21:23:00","21:23:00","17155","2","","0","0","2359.46"
"2.T0.5-EC2-mjp-10.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-10.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-10.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-10.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-10.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-10.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-10.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-EC2-mjp-11.1.H","21:18:00","21:18:00","17156","1","","0","0","0.00"
"2.T0.5-EC2-mjp-11.1.H","21:23:00","21:23:00","17155","2","","0","0","2359.46"
"2.T0.5-EC2-mjp-11.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-11.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-11.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-11.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-11.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-11.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-11.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-EC2-mjp-2.1.H","21:18:00","21:18:00","17156","1","","0","0","0.00"
"2.T0.5-EC2-mjp-2.1.H","21:23:00","21:23:00","17155","2","","0","0","2359.46"
"2.T0.5-EC2-mjp-2.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-2.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-2.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-2.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-2.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-2.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-2.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-EC2-mjp-5.1.H","21:18:00","21:18:00","17156","1","","0","0","0.00"
"2.T0.5-EC2-mjp-5.1.H","21:23:00","21:23:00","17155","2","","0","0","2359.46"
"2.T0.5-EC2-mjp-5.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-5.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-5.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-5.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-5.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-5.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-5.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-EC2-mjp-6.1.H","21:18:00","21:18:00","17156","1","","0","0","0.00"
"2.T0.5-EC2-mjp-6.1.H","21:23:00","21:23:00","17155","2","","0","0","2359.46"
"2.T0.5-EC2-mjp-6.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-6.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-6.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-6.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-6.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-6.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-6.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-EC2-mjp-7.1.H","21:18:00","21:18:00","17156","1","","0","0","0.00"
"2.T0.5-EC2-mjp-7.1.H","21:23:00","21:23:00","17155","2","","0","0","2359.46"
"2.T0.5-EC2-mjp-7.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-7.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-7.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-7.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-7.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-7.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-7.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-EC2-mjp-8.1.H","21:18:00","21:18:00","17156","1","","0","0","0.00"
"2.T0.5-EC2-mjp-8.1.H","21:23:00","21:23:00","17155","2","","0","0","2359.46"
"2.T0.5-EC2-mjp-8.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-8.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-8.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-8.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-8.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-8.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-8.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-EC2-mjp-9.1.H","21:18:00","21:18:00","17156","1","","0","0","0.00"
"2.T0.5-EC2-mjp-9.1.H","21:23:00","21:23:00","17155","2","","0","0","2359.46"
"2.T0.5-EC2-mjp-9.1.H","21:38:00","21:38:00","17581","3","","0","0","22676.27"
"2.T0.5-EC2-mjp-9.1.H","21:53:00","21:53:00","20889","4","","0","0","38425.19"
"2.T0.5-EC2-mjp-9.1.H","21:58:00","21:58:00","39020","5","","0","0","44771.84"
"2.T0.5-EC2-mjp-9.1.H","22:03:00","22:03:00","15122","6","","0","0","52581.10"
"2.T0.5-EC2-mjp-9.1.H","22:18:00","22:18:00","15121","7","","0","0","68582.54"
"2.T0.5-EC2-mjp-9.1.H","22:38:00","22:40:00","20877","8","","0","0","94537.57"
"2.T0.5-EC2-mjp-9.1.H","22:48:00","22:48:00","15109","10","","1","0","96872.40"
"2.T0.5-ECH-mjp-1.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-1.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-1.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-1.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-1.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-1.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-1.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-ECH-mjp-10.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-10.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-10.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-10.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-10.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-10.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-10.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-ECH-mjp-11.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-11.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-11.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-11.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-11.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-11.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-11.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-ECH-mjp-2.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-2.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-2.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-2.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-2.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-2.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-2.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-ECH-mjp-5.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-5.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-5.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-5.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-5.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-5.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-5.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-ECH-mjp-6.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-6.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-6.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-6.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-6.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-6.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-6.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-ECH-mjp-7.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-7.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-7.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-7.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-7.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-7.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-7.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-ECH-mjp-8.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-8.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-8.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-8.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-8.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-8.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-8.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-ECH-mjp-9.1.H","12:35:00","12:35:00","15109","1","","0","0","0.00"
"2.T0.5-ECH-mjp-9.1.H","12:50:00","12:50:00","20877","2","","0","0","2141.79"
"2.T0.5-ECH-mjp-9.1.H","12:55:00","12:55:00","21263","3","","0","0","5953.74"
"2.T0.5-ECH-mjp-9.1.H","13:15:00","13:15:00","15105","4","","0","0","31341.68"
"2.T0.5-ECH-mjp-9.1.H","13:30:00","13:30:00","15103","5","","0","0","48213.41"
"2.T0.5-ECH-mjp-9.1.H","13:40:00","13:40:00","20890","6","","0","0","65045.82"
"2.T0.5-ECH-mjp-9.1.H","14:10:00","14:10:00","16238","7","","1","0","93286.98"
"2.T0.5-GEL-mjp-1.2.R","18:08:00","18:08:00","30837","1","","0","0","0.00"
"2.T0.5-GEL-mjp-1.2.R","18:26:00","18:26:00","3252","2","","1","0","7355.97"
"2.T0.5-GEL-mjp-10.4.R","18:08:00","18:08:00","30837","1","","0","0","0.00"
"2.T0.5-GEL-mjp-10.4.R","18:26:00","18:26:00","3252","2","","1","0","7355.97"
"2.T0.5-GEL-mjp-11.4.R","18:08:00","18:08:00","30837","1","","0","0","0.00"
"2.T0.5-GEL-mjp-11.4.R","18:26:00","18:26:00","3252","2","","1","0","7355.97"
"2.T0.5-GEL-mjp-2.2.H","02:15:00","02:15:00","20836","1","","0","0","0.00"
"2.T0.5-GEL-mjp-2.2.H","02:45:00","02:45:00","52041","2","","1","0","25532.60"
"2.T0.5-GEL-mjp-2.2.H","02:55:00","02:55:00","50263","3","","1","0","39675.81"
"2.T0.5-GEL-mjp-2.2.H","03:15:00","03:15:00","52040","4","","1","0","39675.81"
"2.T0.5-GEL-mjp-2.2.H","03:30:00","03:30:00","30017","5","","1","0","39675.81"
"2.T0.5-GEL-mjp-5.2.R","18:08:00","18:08:00","30837","1","","0","0","0.00"
"2.T0.5-GEL-mjp-5.2.R","18:26:00","18:26:00","3252","2","","1","0","7355.97"
"2.T0.5-GEL-mjp-6.4.R","18:08:00","18:08:00","30837","1","","0","0","0.00"
"2.T0.5-GEL-mjp-6.4.R","18:26:00","18:26:00","3252","2","","1","0","7355.97"
"2.T0.5-GEL-mjp-7.4.R","18:08:00","18:08:00","30837","1","","0","0","0.00"
"2.T0.5-GEL-mjp-7.4.R","18:26:00","18:26:00","3252","2","","1","0","7355.97"
"2.T0.5-GEL-mjp-8.2.R","18:08:00","18:08:00","30837","1","","0","0","0.00"
"2.T0.5-GEL-mjp-8.2.R","18:26:00","18:26:00","3252","2","","1","0","7355.97"
"2.T0.5-GEL-mjp-9.4.R","18:08:00","18:08:00","30837","1","","0","0","0.00"
"2.T0.5-GEL-mjp-9.4.R","18:26:00","18:26:00","3252","2","","1","0","7355.97"
"2.T0.5-GVL-mjp-2.2.H","13:25:00","13:25:00","45478","1","","0","0","0.00"
"2.T0.5-GVL-mjp-2.2.H","13:32:00","13:32:00","17712","2","","0","0","735.21"
"2.T0.5-GVL-mjp-2.2.H","13:49:00","13:49:00","17708","3","","0","0","13054.63"
"2.T0.5-GVL-mjp-2.2.H","13:52:00","13:52:00","17706","4","","0","0","16688.49"
"2.T0.5-GVL-mjp-2.2.H","13:55:00","13:55:00","17704","5","","0","0","18152.83"
"2.T0.5-GVL-mjp-2.2.H","13:57:00","13:57:00","17702","6","","0","0","19147.73"
"2.T0.5-GVL-mjp-2.2.H","14:04:00","14:04:00","17700","7","","0","0","26937.10"
"2.T0.5-GVL-mjp-2.2.H","14:07:00","14:07:00","17698","8","","0","0","29051.55"
"2.T0.5-GVL-mjp-2.2.H","14:11:00","14:11:00","17695","9","","0","0","29681.05"
"2.T0.5-GVL-mjp-2.2.H","14:19:00","14:19:00","43906","10","","0","0","37230.08"
"2.T0.5-GVL-mjp-2.2.H","14:21:00","14:21:00","17694","11","","0","0","39766.20"
"2.T0.5-GVL-mjp-2.2.H","14:23:00","14:23:00","41304","12","","0","0","41194.20"
"2.T0.5-GVL-mjp-2.2.H","14:24:00","14:24:00","17691","13","","0","0","43195.21"
"2.T0.5-GVL-mjp-2.2.H","14:25:00","14:25:00","30952","14","","0","0","45006.25"
"2.T0.5-GVL-mjp-2.2.H","14:28:00","14:28:00","30958","15","","0","0","46947.50"
"2.T0.5-GVL-mjp-2.2.H","14:30:00","14:30:00","30960","16","","0","0","47644.61"
"2.T0.5-GVL-mjp-2.2.H","14:32:00","14:32:00","45271","17","","0","0","49407.94"
"2.T0.5-GVL-mjp-2.2.H","14:36:00","14:36:00","46711","18","","0","0","56906.39"
"2.T0.5-GVL-mjp-2.2.H","14:42:00","14:42:00","51750","19","","0","0","61290.67"
"2.T0.5-GVL-mjp-2.2.H","14:47:00","14:47:00","30778","20","","0","0","63004.45"
"2.T0.5-GVL-mjp-2.2.H","14:54:00","14:54:00","30819","21","","0","0","66673.90"
"2.T0.5-GVL-mjp-2.2.H","15:07:00","15:07:00","17681","22","","0","0","70286.15"
"2.T0.5-GVL-mjp-2.2.H","15:15:00","15:15:00","3252","23","","0","0","70865.68"
"2.T0.5-mtb-mjp-1.2.H","06:30:00","06:30:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-1.2.H","07:05:00","07:05:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-1.2.H","07:10:00","07:10:00","17253","3","","1","0","36936.52"
"2.T0.5-mtb-mjp-10.2.H","16:45:00","16:45:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-10.2.H","17:17:00","17:17:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-10.2.H","17:20:00","17:20:00","17253","3","","1","0","36936.52"
"2.T0.5-mtb-mjp-11.2.H","16:45:00","16:45:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-11.2.H","17:17:00","17:17:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-11.2.H","17:20:00","17:20:00","17253","3","","1","0","36936.52"
"2.T0.5-mtb-mjp-2.2.H","16:45:00","16:45:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-2.2.H","17:17:00","17:17:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-2.2.H","17:20:00","17:20:00","17253","3","","1","0","36936.52"
"2.T0.5-mtb-mjp-5.2.H","16:45:00","16:45:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-5.2.H","17:17:00","17:17:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-5.2.H","17:20:00","17:20:00","17253","3","","1","0","36936.52"
"2.T0.5-mtb-mjp-6.2.H","16:45:00","16:45:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-6.2.H","17:17:00","17:17:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-6.2.H","17:20:00","17:20:00","17253","3","","1","0","36936.52"
"2.T0.5-mtb-mjp-7.2.H","16:45:00","16:45:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-7.2.H","17:17:00","17:17:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-7.2.H","17:20:00","17:20:00","17253","3","","1","0","36936.52"
"2.T0.5-mtb-mjp-8.2.H","16:45:00","16:45:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-8.2.H","17:17:00","17:17:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-8.2.H","17:20:00","17:20:00","17253","3","","1","0","36936.52"
"2.T0.5-mtb-mjp-9.2.H","16:45:00","16:45:00","18685","1","","0","0","0.00"
"2.T0.5-mtb-mjp-9.2.H","17:17:00","17:17:00","37621","2","","1","0","35940.77"
"2.T0.5-mtb-mjp-9.2.H","17:20:00","17:20:00","17253","3","","1","0","36936.52"
"2.T0.5-pay-mjp-1.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-1.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-1.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-pay-mjp-2.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-2.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-2.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-pay-mjp-3.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-3.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-3.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-pay-mjp-4.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-4.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-4.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-pay-mjp-5.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-5.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-5.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-pay-mjp-6.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-6.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-6.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-pay-mjp-7.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-7.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-7.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-pay-mjp-8.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-8.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-8.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-pay-mjp-9.2.H","11:15:00","11:15:00","20902","1","","0","0","0.00"
"2.T0.5-pay-mjp-9.2.H","11:45:00","11:45:00","16314","2","","0","0","16830.04"
"2.T0.5-pay-mjp-9.2.H","11:50:00","11:50:00","37915","3","","1","0","17388.92"
"2.T0.5-SWL-mjp-2.5.R","15:07:00","15:07:00","16238","1","","0","0","0.00"
"2.T0.5-SWL-mjp-2.5.R","15:17:00","15:17:00","16244","2","","0","0","8504.71"
"2.T0.5-SWL-mjp-2.5.R","15:22:00","15:22:00","16245","3","","0","0","15523.35"
"2.T0.5-SWL-mjp-2.5.R","15:38:00","15:38:00","16247","4","","0","0","38355.89"
"2.T0.5-SWL-mjp-2.5.R","15:46:00","15:46:00","16249","5","","0","0","45844.17"
"2.T0.5-SWL-mjp-2.5.R","16:08:00","16:08:00","16251","6","","0","0","74931.61"
"2.T0.5-SWL-mjp-2.5.R","16:22:00","16:22:00","42317","7","","0","0","88705.70"
"2.T0.5-SWL-mjp-2.5.R","16:32:00","16:32:00","42318","8","","0","0","97733.89"
"2.T0.5-SWL-mjp-2.5.R","16:37:00","16:37:00","16937","9","","0","0","104805.00"
"2.T0.5-SWL-mjp-2.5.R","16:52:00","16:52:00","16936","10","","0","0","121179.32"
"2.T0.5-SWL-mjp-2.5.R","17:02:00","17:02:00","16935","11","","0","0","135605.81"
"2.T0.5-SWL-mjp-2.5.R","17:07:00","17:07:00","20891","12","","0","0","142758.82"
"2.T0.5-SWL-mjp-2.5.R","17:22:00","17:22:00","16559","13","","0","0","164266.51"
"2.T0.5-SWL-mjp-2.5.R","17:42:00","17:42:00","16266","14","","0","0","198475.42"
"2.T0.5-SWL-mjp-2.5.R","18:17:00","18:17:00","16959","15","","1","0","241630.89"
"2.T0.5-SWL-mjp-3.3.H","08:56:00","08:56:00","16959","1","","0","0","0.00"
"2.T0.5-SWL-mjp-3.3.H","09:26:00","09:26:00","16266","2","","0","0","43149.47"
"2.T0.5-SWL-mjp-3.3.H","09:46:00","09:46:00","16559","3","","0","0","77358.39"
"2.T0.5-SWL-mjp-3.3.H","10:01:00","10:01:00","20891","4","","0","0","98866.08"
"2.T0.5-SWL-mjp-3.3.H","10:06:00","10:06:00","16934","5","","0","0","105997.85"
"2.T0.5-SWL-mjp-3.3.H","10:16:00","10:16:00","16936","6","","0","0","120445.58"
"2.T0.5-SWL-mjp-3.3.H","10:26:00","10:26:00","16937","7","","0","0","136819.90"
"2.T0.5-SWL-mjp-3.3.H","10:31:00","10:31:00","42313","8","","0","0","143894.61"
"2.T0.5-SWL-mjp-3.3.H","10:41:00","10:41:00","42314","9","","0","0","152915.21"
"2.T0.5-SWL-mjp-3.3.H","10:56:00","10:56:00","16252","10","","0","0","166767.08"
"2.T0.5-SWL-mjp-3.3.H","11:16:00","11:16:00","16250","11","","0","0","195989.19"
"2.T0.5-SWL-mjp-3.3.H","11:26:00","11:26:00","16248","12","","0","0","203393.25"
"2.T0.5-SWL-mjp-3.3.H","11:46:00","11:46:00","16246","13","","0","0","226278.46"
"2.T0.5-SWL-mjp-3.3.H","11:51:00","11:51:00","16243","14","","0","0","233293.71"
"2.T0.5-SWL-mjp-3.3.H","12:11:00","12:11:00","16238","15","","1","0","241868.83"
"2.T0.5-SWL-mjp-4.3.H","08:56:00","08:56:00","16959","1","","0","0","0.00"
"2.T0.5-SWL-mjp-4.3.H","09:26:00","09:26:00","16266","2","","0","0","43149.47"
"2.T0.5-SWL-mjp-4.3.H","09:46:00","09:46:00","16559","3","","0","0","77358.39"
"2.T0.5-SWL-mjp-4.3.H","10:01:00","10:01:00","20891","4","","0","0","98866.08"
"2.T0.5-SWL-mjp-4.3.H","10:06:00","10:06:00","16934","5","","0","0","105997.85"
"2.T0.5-SWL-mjp-4.3.H","10:16:00","10:16:00","16936","6","","0","0","120445.58"
"2.T0.5-SWL-mjp-4.3.H","10:26:00","10:26:00","16937","7","","0","0","136819.90"
"2.T0.5-SWL-mjp-4.3.H","10:31:00","10:31:00","42313","8","","0","0","143894.61"
"2.T0.5-SWL-mjp-4.3.H","10:41:00","10:41:00","42314","9","","0","0","152915.21"
"2.T0.5-SWL-mjp-4.3.H","10:56:00","10:56:00","16252","10","","0","0","166767.08"
